"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'BEHAVIORAL SCIENCES','ERGONOMICS','PSYCHOLOGY','PSYCHOLOGY, APPLIED','PSYCHOLOGY, DEVELOPMENTAL','PSYCHOLOGY, EDUCATIONAL','PSYCHOLOGY, EXPERIMENTAL','PSYCHOLOGY, MATHEMATICAL','PSYCHOLOGY, MULTIDISCIPLINARY','PSYCHOLOGY, SOCIAL' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
321,BEHAVIOURAL PHARMACOLOGY,"2,627",1.788,0.002550,0.495
322,AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,"6,073",1.777,0.004310,0.878
323,EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,"6,075",1.775,0.005910,1.264
323,JOURNAL OF EMOTIONAL AND BEHAVIORAL DISORDERS,"1,168",1.775,0.000940,0.705
325,JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES,"2,212",1.769,0.002310,0.596
326,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,"2,047",1.767,0.002910,1.919
327,LEGAL AND CRIMINOLOGICAL PSYCHOLOGY,906,1.764,0.001030,0.624
328,APPLIED PSYCHOLINGUISTICS,"2,532",1.760,0.002730,0.826
329,JOURNAL OF EARLY ADOLESCENCE,"2,302",1.750,0.002580,0.847
329,SOCIAL PSYCHOLOGY QUARTERLY,"3,342",1.750,0.001580,1.266
331,Personality and Mental Health,435,1.732,0.000960,0.510
332,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,"3,564",1.713,0.002750,0.596
332,MEMORY,"3,429",1.713,0.004820,0.724
334,JOURNAL OF CAREER ASSESSMENT,"1,492",1.707,0.001850,0.625
335,LEARNING & BEHAVIOR,828,1.696,0.001140,0.507
335,LEARNING & BEHAVIOR,828,1.696,0.001140,0.507
337,Spatial Cognition and Computation,362,1.690,0.000360,0.421
338,Studies in Educational Evaluation,834,1.684,0.001160,0.442
339,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,"3,550",1.678,0.003050,0.787
340,JOURNAL OF APPLIED BEHAVIORAL SCIENCE,"1,742",1.676,0.000830,0.675
341,NEUROPSYCHOBIOLOGY,"2,645",1.675,0.001820,0.559
342,European Journal of Developmental Psychology,"1,139",1.667,0.001980,0.592
343,MIND & LANGUAGE,"1,396",1.660,0.001030,0.587
344,JOURNAL OF CLASSIFICATION,"1,380",1.636,0.003230,2.496
345,Psicologia Educativa,102,1.613,0.000300,Not Available
346,INTERNATIONAL JOURNAL OF PSYCHOLOGY,"2,499",1.608,0.003570,0.722
347,ACTA PSYCHOLOGICA,"6,438",1.595,0.008950,0.925
348,JOURNAL OF HUMANISTIC PSYCHOLOGY,675,1.591,0.000420,0.244
349,Journal of Veterinary Behavior-Clinical Applications and Research,"1,194",1.590,0.001730,0.367
350,DISCOURSE PROCESSES,"1,748",1.580,0.001560,0.794
351,INSTRUCTIONAL SCIENCE,"2,143",1.576,0.002080,0.769
352,Sport Exercise and Performance Psychology,350,1.574,0.000890,0.582
353,INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS,"3,403",1.571,0.002110,0.360
354,DYSLEXIA,842,1.568,0.000860,0.653
355,JOURNAL OF COMPARATIVE PSYCHOLOGY,"2,645",1.564,0.001990,0.734
355,JOURNAL OF COMPARATIVE PSYCHOLOGY,"2,645",1.564,0.001990,0.734
357,Career Development International,"1,777",1.561,0.001410,0.545
357,JOURNAL OF ECONOMIC PSYCHOLOGY,"4,371",1.561,0.004690,0.910
359,Journal of Child and Family Studies,"4,546",1.556,0.009670,0.600
360,JOURNAL OF APPLIED SOCIAL PSYCHOLOGY,"7,920",1.553,0.004420,0.668
361,APPLIED COGNITIVE PSYCHOLOGY,"4,241",1.552,0.004170,0.682
362,PSICOTHEMA,"3,012",1.551,0.002290,0.472
363,Applied Neuropsychology-Adult,426,1.548,0.001290,0.417
364,BRAIN BEHAVIOR AND EVOLUTION,"2,195",1.542,0.002110,0.800
365,PSYCHOSOMATICS,"3,673",1.541,0.003310,0.592
366,Early Education and Development,"1,937",1.539,0.002640,0.625
367,FEMINISM & PSYCHOLOGY,"1,102",1.538,0.000920,0.439
368,BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,"2,431",1.537,0.002070,0.854
369,EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION,"1,471",1.535,0.001820,0.633
370,JOURNAL OF MULTICULTURAL COUNSELING AND DEVELOPMENT,595,1.531,0.000320,0.284
371,Applied Neuropsychology-Child,256,1.528,0.000830,0.399
372,ETHOLOGY,"4,333",1.525,0.004250,0.574
373,PSYCHOLOGICA BELGICA,501,1.524,0.000720,0.540
373,Qualitative Research in Psychology,"6,008",1.524,0.001170,0.715
375,COUNSELING PSYCHOLOGIST,"2,665",1.518,0.001620,0.550
376,Journal of Black Psychology,998,1.516,0.000840,0.491
377,Journal of Media Psychology-Theories Methods and Applications,410,1.514,0.000760,0.660
378,PERCEPTION,"5,271",1.503,0.003450,0.523
378,PERCEPTION,"5,271",1.503,0.003450,0.523
380,ETHOS,"1,085",1.500,0.000740,0.503
380,SPORT PSYCHOLOGIST,"1,955",1.500,0.000980,0.449
380,SPORT PSYCHOLOGIST,"1,955",1.500,0.000980,0.449
383,DEVIANT BEHAVIOR,"1,770",1.490,0.002100,0.436
384,CHILD & YOUTH CARE FORUM,859,1.469,0.001400,0.478
385,CURRENT PSYCHOLOGY,"1,280",1.468,0.001930,0.472
386,PSYCHOLOGY CRIME & LAW,"1,534",1.460,0.001880,0.496
387,MOTIVATION AND EMOTION,"3,820",1.459,0.004500,0.973
388,Self and Identity,"1,828",1.443,0.002300,0.863
389,JOURNAL OF HOMOSEXUALITY,"3,099",1.438,0.003130,0.554
389,Nebraska Symposium on Motivation,825,1.438,0.000370,0.712
391,LANGUAGE AND SPEECH,"1,548",1.436,0.001330,0.774
392,Advances in Cognitive Psychology,365,1.432,0.000830,0.680
393,JOURNAL OF CAREER DEVELOPMENT,861,1.431,0.000860,0.395
394,JOURNAL OF PSYCHOLOGY,"3,123",1.430,0.001640,0.568
395,BEHAVIOUR & INFORMATION TECHNOLOGY,"2,180",1.429,0.002050,0.339
396,JOURNAL OF ETHOLOGY,862,1.423,0.000940,0.417
397,JOURNAL OF CROSS-CULTURAL PSYCHOLOGY,"5,507",1.416,0.004550,0.783
398,Journal of Managerial Psychology,"3,120",1.415,0.002100,0.551
399,SCHOOL PSYCHOLOGY INTERNATIONAL,"1,410",1.413,0.001370,0.509
400,AUSTRALIAN PSYCHOLOGIST,"1,100",1.412,0.001160,0.360
401,Review Journal of Autism and Developmental Disorders,196,1.407,0.000800,Not Available
402,JOURNAL OF PSYCHOEDUCATIONAL ASSESSMENT,"1,485",1.404,0.001760,0.477
403,JOURNAL OF COUNSELING AND DEVELOPMENT,"2,599",1.402,0.001240,0.399
404,BEHAVIOUR,"4,990",1.401,0.002520,0.458
405,ORGANIZATIONAL DYNAMICS,"2,476",1.397,0.000810,0.376
406,Cognitive and Behavioral Neurology,766,1.396,0.000790,0.491
406,LEARNING AND MOTIVATION,972,1.396,0.000640,0.387
408,REVISTA LATINOAMERICANA DE PSICOLOGIA,455,1.395,0.000260,0.163
409,Cognitive Systems Research,690,1.384,0.000630,0.314
410,CANADIAN JOURNAL OF EXPERIMENTAL PSYCHOLOGY-REVUE CANADIENNE DE PSYCHOLOGIE EXPERIMENTALE,"1,114",1.383,0.001430,0.764
410,SUBSTANCE USE & MISUSE,"3,872",1.383,0.006230,0.503
412,Psychology of Music,"1,692",1.381,0.002050,0.508
413,International Journal of Occupational Safety and Ergonomics,"1,078",1.377,0.001340,0.304
414,Research in Human Development,621,1.375,0.000870,0.606
414,SCANDINAVIAN JOURNAL OF PSYCHOLOGY,"2,737",1.375,0.002940,0.577
416,i-Perception,634,1.367,0.001890,0.524
417,ADAPTIVE BEHAVIOR,654,1.362,0.000580,0.329
417,PERSONNEL REVIEW,"2,024",1.362,0.001420,0.353
419,Clinical Child Psychology and Psychiatry,"1,060",1.360,0.001160,0.419
419,Clinical Child Psychology and Psychiatry,"1,060",1.360,0.001160,0.419
421,Social Psychology,701,1.359,0.002990,1.182
422,CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE-REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT,"1,254",1.356,0.000830,0.349
423,INTERNATIONAL JOURNAL OF HUMAN-COMPUTER INTERACTION,"1,695",1.354,0.001580,0.344
424,INFANT BEHAVIOR & DEVELOPMENT,"3,542",1.353,0.003380,0.632
424,NEW IDEAS IN PSYCHOLOGY,750,1.353,0.001500,0.766
424,SCHOOL PSYCHOLOGY REVIEW,"2,308",1.353,0.001440,0.881
427,Educational Measurement-Issues and Practice,834,1.350,0.001300,1.125
428,Eating Disorders,963,1.347,0.000990,0.430
429,DEVELOPMENTAL NEUROPSYCHOLOGY,"3,256",1.344,0.001860,0.806
429,DEVELOPMENTAL NEUROPSYCHOLOGY,"3,256",1.344,0.001860,0.806
431,BEHAVIORAL DISORDERS,677,1.343,0.000520,0.462
432,CULTURE & PSYCHOLOGY,896,1.338,0.000790,0.376
433,JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,"1,487",1.333,0.001450,0.590
434,Focus on Autism and Other Developmental Disabilities,701,1.327,0.001160,0.733
435,PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE,"3,478",1.324,0.001810,0.511
436,JOURNAL OF RESEARCH IN READING,"1,071",1.323,0.001230,0.640
437,JOURNAL OF MOTOR BEHAVIOR,"2,432",1.313,0.001820,0.483
437,JOURNAL OF MOTOR BEHAVIOR,"2,432",1.313,0.001820,0.483
439,GIFTED CHILD QUARTERLY,916,1.304,0.000330,0.236
440,JOURNAL OF EARLY INTERVENTION,759,1.294,0.000740,0.662
440,Journal of Diversity in Higher Education,479,1.294,0.000810,0.591
442,Clinical Psychologist,298,1.293,0.000570,0.511
442,History of Psychology,332,1.293,0.000420,0.291
444,Psychology & Sexuality,321,1.275,0.000640,Not Available
445,Journal of Work and Organizational Psychology-Revista de Psicologia del Trabajo y de las Organizaciones,306,1.273,0.000270,Not Available
446,INFANT MENTAL HEALTH JOURNAL,"2,063",1.267,0.002020,0.589
447,Advances in Child Development and Behavior,723,1.265,0.000750,0.564
448,International Journal for the Psychology of Religion,790,1.262,0.000500,0.366
448,JOURNAL OF CREATIVE BEHAVIOR,"1,177",1.262,0.001000,0.681
450,Journal of Cognitive Psychology,968,1.259,0.003920,0.812
451,PSYCHOLOGICAL RECORD,"1,430",1.255,0.000950,0.252
452,Educational Psychology,"2,092",1.254,0.002260,0.543
453,International Journal of Sports Science & Coaching,"1,215",1.253,0.001340,0.241
454,MUSICAE SCIENTIAE,634,1.250,0.000930,0.538
454,SOCIAL COGNITION,"2,525",1.250,0.002350,0.935
456,JOURNAL OF NEUROLINGUISTICS,"1,015",1.247,0.001180,0.457
457,JOURNAL OF EDUCATIONAL AND PSYCHOLOGICAL CONSULTATION,434,1.243,0.000340,0.320
457,Social Justice Research,"1,070",1.243,0.000690,0.474
459,Parenting-Science and Practice,877,1.242,0.000920,0.867
460,DISCOURSE & SOCIETY,"1,910",1.237,0.001470,0.682
461,Cognitive Processing,"1,286",1.233,0.001880,0.504
462,PSYCHOLOGISCHE RUNDSCHAU,252,1.231,0.000180,0.215
463,SMALL GROUP RESEARCH,"1,776",1.222,0.001130,0.612
464,NEW TECHNOLOGY WORK AND EMPLOYMENT,495,1.219,0.000630,0.598
465,INFANT AND CHILD DEVELOPMENT,"1,380",1.215,0.001830,0.600
466,EXPERIMENTAL AGING RESEARCH,"1,047",1.206,0.000940,0.476
467,DEATH STUDIES,"1,865",1.200,0.001710,0.377
468,BioPsychoSocial Medicine,406,1.197,0.000640,Not Available
468,JOURNAL OF PSYCHOSOCIAL ONCOLOGY,"1,018",1.197,0.001170,0.450
470,GROUP DYNAMICS-THEORY RESEARCH AND PRACTICE,"1,065",1.189,0.000940,0.726
470,Negotiation and Conflict Management Research,237,1.189,0.000440,0.383
472,Cognition Technology & Work,796,1.188,0.000840,0.288
473,Language Learning and Development,517,1.185,0.001030,Not Available
474,Zeitschrift fur Psychologie-Journal of Psychology,781,1.183,0.001160,0.642
475,INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT,"1,458",1.175,0.000830,0.358
476,APPLIED PSYCHOLOGICAL MEASUREMENT,"4,388",1.155,0.002180,0.789
477,MUSIC PERCEPTION,"1,760",1.152,0.001280,0.552
478,PHILOSOPHICAL PSYCHOLOGY,910,1.150,0.001080,0.298
479,VISUAL COGNITION,"2,178",1.147,0.003000,0.715
480,PSYCHOLOGY IN THE SCHOOLS,"2,919",1.140,0.002430,0.484
481,Journal of Individual Differences,565,1.138,0.000980,0.531
482,CREATIVITY RESEARCH JOURNAL,"2,418",1.130,0.001390,0.412
483,OMEGA-JOURNAL OF DEATH AND DYING,"1,043",1.127,0.000730,0.269
484,Nonlinear Dynamics Psychology and Life Sciences,426,1.114,0.000480,0.318
485,NEUROCASE,"1,181",1.108,0.001610,0.346
486,THEORY & PSYCHOLOGY,"1,130",1.106,0.000920,0.327
487,JOURNAL OF SOCIAL PSYCHOLOGY,"3,201",1.102,0.001820,0.564
488,Cyberpsychology-Journal of Psychosocial Research on Cyberspace,357,1.100,0.000800,Not Available
489,HUMAN PERFORMANCE,"1,514",1.098,0.001030,0.738
490,PERSONAL RELATIONSHIPS,"2,231",1.096,0.001740,0.552
491,LATERALITY,933,1.095,0.001300,0.461
492,JOURNAL OF ORGANIZATIONAL BEHAVIOR MANAGEMENT,424,1.091,0.000190,0.169
493,MEASUREMENT AND EVALUATION IN COUNSELING AND DEVELOPMENT,938,1.089,0.000520,0.366
494,Journal of Investigative Psychology and Offender Profiling,355,1.077,0.000560,0.494
495,JOURNAL OF COMMUNITY PSYCHOLOGY,"3,066",1.076,0.001880,0.408
496,ASIAN JOURNAL OF SOCIAL PSYCHOLOGY,788,1.070,0.000840,0.398
497,AMERICAN JOURNAL OF PSYCHOLOGY,"2,706",1.063,0.000860,0.395
498,New Directions for Child and Adolescent Development,"1,256",1.057,0.000970,0.550
499,Journal of Personnel Psychology,398,1.051,0.000800,0.607
500,PERCEPTUAL AND MOTOR SKILLS,"5,839",1.049,0.002010,0.251
501,BASIC AND APPLIED SOCIAL PSYCHOLOGY,"1,993",1.047,0.002590,1.013
502,APPLIED MEASUREMENT IN EDUCATION,680,1.043,0.000590,0.430
503,ETHOLOGY ECOLOGY & EVOLUTION,847,1.038,0.000960,0.444
504,MILITARY PSYCHOLOGY,827,1.033,0.000900,0.332
505,First Language,767,1.032,0.000980,0.515
506,PSYCHOLOGICAL REPORTS,"6,154",1.023,0.002490,0.314
507,JOURNAL OF LANGUAGE AND SOCIAL PSYCHOLOGY,"1,448",1.014,0.001460,0.614
508,Asian American Journal of Psychology,500,1.000,0.001240,0.605
508,EXPERIMENTAL PSYCHOLOGY,"1,286",1.000,0.002290,0.877
508,Empirical Studies of the Arts,313,1.000,0.000330,0.410
508,Human Factors and Ergonomics in Manufacturing & Service Industries,415,1.000,0.000600,0.192
508,KOLNER ZEITSCHRIFT FUR SOZIOLOGIE UND SOZIALPSYCHOLOGIE,604,1.000,0.000690,0.274
508,Nordic Psychology,208,1.000,0.000260,0.214
514,AUSTRALIAN JOURNAL OF PSYCHOLOGY,968,0.984,0.001090,0.559
515,TEACHING OF PSYCHOLOGY,"1,276",0.980,0.000760,0.223
516,Language Assessment Quarterly,507,0.976,0.000630,0.469
517,ACTA ETHOLOGICA,403,0.966,0.000700,0.379
518,JOURNAL OF DEVELOPMENTAL AND PHYSICAL DISABILITIES,911,0.954,0.001780,0.523
519,Psicologia-Reflexao e Critica,533,0.944,0.000710,0.156
520,Social Influence,447,0.943,0.000700,0.536
521,DREAMING,442,0.939,0.000180,0.124
521,TRAVAIL HUMAIN,274,0.939,0.000080,0.081
521,TRAVAIL HUMAIN,274,0.939,0.000080,0.081
524,ETHICS & BEHAVIOR,751,0.938,0.000570,0.244
524,JOURNAL OF EDUCATIONAL MEASUREMENT,"1,665",0.938,0.001870,1.143
526,Analyses of Social Issues and Public Policy,564,0.933,0.001170,0.986
527,CAREER DEVELOPMENT QUARTERLY,982,0.929,0.000630,0.350
528,Universal Access in the Information Society,649,0.920,0.000520,0.177
529,Language and Cognition,305,0.917,0.000750,Not Available
530,Anales de Psicologia,"1,324",0.903,0.001500,0.213
530,Anales de Psicologia,"1,324",0.903,0.001500,0.213
532,Methodology-European Journal of Research Methods for the Behavioral and Social Sciences,721,0.900,0.000920,0.929
533,Journal of Forensic Psychology Practice,250,0.872,0.000270,0.177
534,INTERACTING WITH COMPUTERS,"1,376",0.863,0.000630,0.213
534,JOURNAL OF REPRODUCTIVE AND INFANT PSYCHOLOGY,"1,012",0.863,0.000990,0.386
536,International Review of Research in Developmental Disabilities,97,0.862,0.000330,0.347
537,ECOLOGICAL PSYCHOLOGY,867,0.861,0.000470,0.350
538,INTERNATIONAL JOURNAL OF AVIATION PSYCHOLOGY,730,0.842,0.000150,0.194
538,ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE,301,0.842,0.000200,0.159
538,ZEITSCHRIFT FUR PSYCHOSOMATISCHE MEDIZIN UND PSYCHOTHERAPIE,301,0.842,0.000200,0.159
541,PSYCHOLOGIE IN ERZIEHUNG UND UNTERRICHT,182,0.829,0.000230,0.174
542,INTERNATIONAL JOURNAL OF SELECTION AND ASSESSMENT,"1,279",0.826,0.000890,0.378
543,JOURNAL OF GENETIC PSYCHOLOGY,"1,229",0.824,0.000930,0.467
543,JOURNAL OF GENETIC PSYCHOLOGY,"1,229",0.824,0.000930,0.467
545,JOURNAL OF GENERAL PSYCHOLOGY,"1,182",0.811,0.000480,0.389
546,JOURNAL OF SOCIAL AND CLINICAL PSYCHOLOGY,"3,094",0.798,0.001800,0.588
547,JOURNAL OF COLLEGE STUDENT DEVELOPMENT,"2,688",0.784,0.001370,0.300
548,SOUTH AFRICAN JOURNAL OF PSYCHOLOGY,675,0.782,0.000480,0.175
549,Journal of Pacific Rim Psychology,104,0.760,0.000130,0.193
550,German Journal of Human Resource Management-Zeitschrift fur Personalforschung,26,0.759,0.000050,0.151
551,JAPANESE PSYCHOLOGICAL RESEARCH,429,0.758,0.000570,0.273
552,Spanish Journal of Psychology,"1,327",0.749,0.001820,0.280
552,Spanish Journal of Psychology,"1,327",0.749,0.001820,0.280
554,JOURNAL OF LOSS & TRAUMA,763,0.745,0.001180,0.411
555,Psychiatry Psychology and Law,627,0.744,0.000830,0.191
556,HISPANIC JOURNAL OF BEHAVIORAL SCIENCES,"1,406",0.733,0.000870,0.449
557,International Journal for Educational and Vocational Guidance,235,0.730,0.000250,0.231
558,BRITISH JOURNAL OF GUIDANCE & COUNSELLING,801,0.720,0.000410,0.142
558,Infancia y Aprendizaje,386,0.720,0.000290,0.164
560,ZEITSCHRIFT FUR PADAGOGISCHE PSYCHOLOGIE,445,0.719,0.000280,0.248
561,PsyCh Journal,197,0.717,0.000750,Not Available
562,Early Child Development and Care,"1,582",0.713,0.001780,Not Available
563,Journal of Clinical Sport Psychology,318,0.690,0.000350,Not Available
564,BEHAVIORAL SCIENCES & THE LAW,"2,043",0.682,0.001540,0.469
565,MERRILL-PALMER QUARTERLY-JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,"1,780",0.667,0.000620,0.507
566,INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY,"1,090",0.662,0.000640,0.265
566,INTERNATIONAL JOURNAL OF SPORT PSYCHOLOGY,"1,090",0.662,0.000640,0.265
568,JOURNAL OF PSYCHOLINGUISTIC RESEARCH,"1,352",0.655,0.000960,0.243
569,EUROPEAN REVIEW OF APPLIED PSYCHOLOGY-REVUE EUROPEENNE DE PSYCHOLOGIE APPLIQUEE,557,0.647,0.000640,0.278
569,Revista de Psicologia del Deporte,884,0.647,0.000590,0.123
571,STUDIA PSYCHOLOGICA,281,0.644,0.000290,0.190
572,International Journal of Psychological Research,351,0.625,0.000210,Not Available
573,WOMEN & THERAPY,415,0.615,0.000210,0.133
574,JOURNAL OF ADULT DEVELOPMENT,715,0.608,0.000370,0.252
575,PSIKHOLOGICHESKII ZHURNAL,410,0.595,0.000110,0.028
576,Canadian Journal of School Psychology,383,0.571,0.000390,Not Available
576,Psicologica,248,0.571,0.000270,0.193
578,Journal of Neuroscience Psychology and Economics,260,0.567,0.000630,0.607
579,ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,277,0.559,0.000220,0.199
580,HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH,713,0.558,0.000560,0.325
581,Psychologie Francaise,183,0.551,0.000170,0.115
582,Psihologija,233,0.545,0.000400,0.223
583,Estudios de Psicologia,204,0.544,0.000330,0.162
584,SOCIAL BEHAVIOR AND PERSONALITY,"2,426",0.535,0.001680,0.164
585,Archive for the Psychology of Religion-Archiv fur Religionspsychologie,153,0.533,0.000140,0.136
586,VOPROSY PSIKHOLOGII,535,0.516,0.000080,0.016
587,Journal of Psychology in Africa,503,0.513,0.000530,0.091
587,PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE,267,0.513,0.000170,0.068
589,Revista de Psicologia Social,299,0.510,0.000340,0.220
590,Geriatrie et Psychologie Neuropsychiatrie de Vieillissement,162,0.505,0.000260,0.082
591,International Journal of AEROSPACE Psychology,5,0.500,0.000020,0.216
592,HIGH ABILITY STUDIES,353,0.480,0.000170,0.230
593,SWISS JOURNAL OF PSYCHOLOGY,357,0.457,0.000330,0.250
594,Infants & Young Children,641,0.447,0.000330,0.217
595,Anuario De Psicologia Juridica,59,0.429,0.000110,Not Available
596,Revista Argentina de Clinica Psicologica,110,0.419,0.000100,0.058
597,JOURNAL OF EMPLOYMENT COUNSELING,300,0.357,0.000140,0.149
598,ANNEE PSYCHOLOGIQUE,383,0.343,0.000220,0.147
599,CESKOSLOVENSKA PSYCHOLOGIE,163,0.333,0.000100,0.035
600,Universitas Psychologica,725,0.331,0.000610,0.073
601,JOURNAL OF PSYCHOLOGY AND THEOLOGY,556,0.326,0.000470,0.296
602,REVISTA MEXICANA DE PSICOLOGIA,200,0.321,0.000100,0.100
603,PSYCHOLOGIST,597,0.315,0.000640,0.173
604,Minnesota Symposia on Child Psychology,172,0.250,0.000040,0.213
604,ZEITSCHRIFT FUR ARBEITS-UND ORGANISATIONSPSYCHOLOGIE,171,0.250,0.000060,0.072
606,Zeitschrift fur Neuropsychologie,78,0.233,0.000090,0.080
607,TURK PSIKOLOJI DERGISI,251,0.231,0.000020,0.028
608,Zeitschrift fur Sportpsychologie,82,0.208,0.000060,0.084
609,ANNALES MEDICO-PSYCHOLOGIQUES,616,0.207,0.000310,0.035
609,Gedrag & Organisatie,100,0.207,0.000110,0.097
611,Pratiques Psychologiques,93,0.196,0.000080,0.057
611,Pratiques Psychologiques,93,0.196,0.000080,0.057
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
