"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ANATOMY & MORPHOLOGY','CHEMISTRY, MEDICINAL','IMMUNOLOGY','MEDICINE, RESEARCH & EXPERIMENTAL','NEUROSCIENCES','PATHOLOGY','PHARMACOLOGY & PHARMACY','PHYSIOLOGY','PSYCHOLOGY, CLINICAL','TOXICOLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
347,Frontiers in Cellular and Infection Microbiology,"5,795",3.518,0.017950,1.268
348,JOURNAL OF ALZHEIMERS DISEASE,"20,383",3.517,0.041440,1.036
348,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS,994,3.517,0.000780,0.847
350,Brain Tumor Pathology,739,3.509,0.001470,0.636
351,PHARMACOGENOMICS JOURNAL,"2,744",3.503,0.004600,0.925
352,TOXICOLOGY LETTERS,"15,231",3.499,0.013660,0.761
353,PSYCHIATRY AND CLINICAL NEUROSCIENCES,"3,720",3.489,0.004230,0.855
354,Expert Opinion on Drug Metabolism & Toxicology,"3,776",3.487,0.006310,0.778
355,XENOTRANSPLANTATION,"1,689",3.484,0.002390,0.781
356,INTERNATIONAL REVIEWS OF IMMUNOLOGY,"1,410",3.481,0.002040,1.040
357,CELL TRANSPLANTATION,"5,941",3.477,0.009200,0.826
358,JOURNAL OF ANXIETY DISORDERS,"6,639",3.472,0.009020,1.280
359,PSYCHOLOGICAL ASSESSMENT,"11,711",3.469,0.013750,1.473
360,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,"9,205",3.460,0.007510,1.216
361,Applied Physiology Nutrition and Metabolism,"5,370",3.455,0.009800,0.828
361,JOURNAL OF IMMUNOTHERAPY,"3,142",3.455,0.004010,1.299
363,Expert Review of Neurotherapeutics,"4,057",3.453,0.006360,0.866
364,LIFE SCIENCES,"21,687",3.448,0.016390,0.661
365,MARINE ENVIRONMENTAL RESEARCH,"6,277",3.445,0.008070,0.850
366,CURRENT TOPICS IN MEDICINAL CHEMISTRY,"6,913",3.442,0.009730,0.684
367,SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT,"1,743",3.433,0.001740,0.885
368,JOURNAL OF SLEEP RESEARCH,"5,432",3.432,0.007450,1.255
369,PSYCHOPHARMACOLOGY,"23,565",3.424,0.022240,0.934
370,Current Opinion in Behavioral Sciences,"1,763",3.422,0.009030,Not Available
371,ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY,"20,919",3.421,0.014100,0.637
372,JOURNAL OF ETHNOPHARMACOLOGY,"35,034",3.414,0.025190,0.605
373,CEREBELLUM,"2,785",3.413,0.005970,1.009
374,CHEMICO-BIOLOGICAL INTERACTIONS,"11,103",3.407,0.011810,0.632
375,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,"9,353",3.406,0.012300,1.569
376,Journal of Immunology Research,"3,743",3.404,0.012250,0.956
377,Current Neurology and Neuroscience Reports,"3,004",3.400,0.007210,1.134
378,CNS Neuroscience & Therapeutics,"2,993",3.394,0.005990,0.903
379,PSYCHOPHYSIOLOGY,"14,275",3.378,0.012140,1.186
380,PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,"9,665",3.377,0.011090,1.002
381,Open Forum Infectious Diseases,"2,694",3.371,0.013960,Not Available
382,ENDOCRINE PATHOLOGY,"1,263",3.366,0.001910,0.605
383,Cognitive Neuroscience,570,3.361,0.001630,1.165
383,INTERNATIONAL IMMUNOPHARMACOLOGY,"12,311",3.361,0.016330,0.627
385,DRUG METABOLISM AND DISPOSITION,"14,547",3.354,0.011300,0.821
386,Journal of Physiological Sciences,"1,238",3.341,0.002080,0.553
387,VASCULAR PHARMACOLOGY,"2,884",3.330,0.004760,0.845
388,AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,"15,642",3.323,0.017650,0.956
389,International Journal of Clinical and Health Psychology,"1,035",3.317,0.001580,0.802
390,NEUROTOXICITY RESEARCH,"3,067",3.311,0.003750,0.664
391,FISH & SHELLFISH IMMUNOLOGY,"16,578",3.298,0.016630,0.499
392,HISTOPATHOLOGY,"9,584",3.294,0.011870,0.920
393,CELLULAR IMMUNOLOGY,"4,932",3.291,0.005830,0.844
394,JOURNAL OF DRUG TARGETING,"3,484",3.277,0.003020,0.516
395,CHEMICAL RESEARCH IN TOXICOLOGY,"11,884",3.274,0.011400,0.837
396,Current Alzheimer Research,"4,026",3.271,0.005930,0.794
397,VACCINE,"40,222",3.269,0.070720,1.086
398,HIPPOCAMPUS,"8,733",3.267,0.013080,1.568
399,American Journal of Translational Research,"5,434",3.266,0.012240,0.657
400,NEUROTOXICOLOGY,"7,180",3.263,0.007100,0.777
401,ADVANCES IN THERAPY,"3,008",3.260,0.006540,0.857
402,NEUROSCIENCE,"45,939",3.244,0.050790,0.997
403,BEHAVIOR THERAPY,"5,427",3.243,0.006220,1.406
404,JOURNAL OF COMPARATIVE NEUROLOGY,"30,418",3.239,0.017310,1.358
405,Clinical and Vaccine Immunology,"5,772",3.233,0.010030,0.917
406,EXPERT OPINION ON EMERGING DRUGS,900,3.230,0.001580,0.670
407,Expert Opinion On Drug Safety,"3,481",3.220,0.008140,0.911
407,Integrated Environmental Assessment and Management,"2,110",3.220,0.002830,0.586
409,Drug Design Development and Therapy,"5,465",3.208,0.013740,0.687
410,Frontiers in Physiology,"14,871",3.201,0.039110,1.024
411,ACS Combinatorial Science,"1,773",3.200,0.003960,0.681
411,REPRODUCTIVE TOXICOLOGY,"6,776",3.200,0.007430,0.763
413,JOURNAL OF PHARMACEUTICAL SCIENCES,"25,664",3.197,0.017800,0.670
414,EUROPEAN JOURNAL OF PAIN,"7,263",3.188,0.011060,1.076
415,AMERICAN JOURNAL OF PHYSIOLOGY-REGULATORY INTEGRATIVE AND COMPARATIVE PHYSIOLOGY,"18,419",3.176,0.015790,0.995
416,EUROPEAN JOURNAL OF PHARMACOLOGY,"31,232",3.170,0.028560,0.679
417,PATHOLOGY,"2,864",3.163,0.004780,0.906
418,INFECTION AND IMMUNITY,"46,129",3.160,0.029050,1.080
419,GENES BRAIN AND BEHAVIOR,"3,670",3.157,0.005300,1.141
420,EUROPEAN EATING DISORDERS REVIEW,"2,479",3.154,0.003930,0.854
421,Current Topics in Microbiology and Immunology,"5,704",3.153,0.010740,1.437
422,JOURNAL OF ANALYTICAL TOXICOLOGY,"4,025",3.150,0.004150,0.614
423,STEM CELLS AND DEVELOPMENT,"7,899",3.147,0.013560,0.910
424,JOURNAL OF APPLIED PHYSIOLOGY,"43,977",3.140,0.023180,1.043
425,Body Image,"3,304",3.124,0.004870,0.914
426,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,"8,452",3.119,0.010090,0.683
427,ARCHIVES OF SEXUAL BEHAVIOR,"7,322",3.116,0.011870,1.094
428,Drug Delivery and Translational Research,"1,298",3.111,0.002420,0.628
428,Immune Network,886,3.111,0.002180,Not Available
430,BRAIN TOPOGRAPHY,"2,629",3.104,0.004920,1.131
431,BRAIN RESEARCH BULLETIN,"9,445",3.103,0.006570,0.694
432,Frontiers in Neural Circuits,"3,107",3.101,0.014180,1.645
433,EXPERT REVIEW OF MOLECULAR DIAGNOSTICS,"2,654",3.099,0.005820,0.939
434,JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,"6,773",3.098,0.007380,1.141
435,AMERICAN JOURNAL OF REPRODUCTIVE IMMUNOLOGY,"5,061",3.091,0.006940,0.845
436,Expert Review of Anti-Infective Therapy,"3,693",3.090,0.007940,1.178
437,Biomolecules & Therapeutics,"1,528",3.089,0.003150,0.617
438,CYTOKINE,"9,645",3.078,0.014200,0.836
439,TOXICOLOGY IN VITRO,"9,139",3.067,0.009650,0.621
440,JOURNAL OF APPLIED TOXICOLOGY,"5,144",3.065,0.006440,0.622
441,MOLECULAR IMMUNOLOGY,"10,780",3.064,0.014680,0.886
442,ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY,"6,672",3.061,0.009000,0.545
442,INFLAMMATION RESEARCH,"4,106",3.061,0.004720,0.693
444,JOURNAL OF SEX RESEARCH,"4,520",3.059,0.006410,1.159
445,Molecular Diagnosis & Therapy,984,3.058,0.002380,0.678
446,EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY,"16,896",3.055,0.013320,0.816
447,Nature and Science of Sleep,520,3.054,0.001290,Not Available
448,PHARMACOTHERAPY,"6,105",3.045,0.009270,0.958
449,JOURNAL OF NEUROENDOCRINOLOGY,"5,826",3.040,0.005420,0.894
449,Journal of Diabetes Research,"3,653",3.040,0.011530,0.793
451,EXPERT OPINION ON PHARMACOTHERAPY,"5,340",3.038,0.009410,0.769
451,Purinergic Signalling,"1,617",3.038,0.002390,0.732
453,JOURNAL OF COGNITIVE NEUROSCIENCE,"16,898",3.029,0.017960,1.546
454,Immunotherapy,"2,008",3.028,0.005300,0.791
455,Journal of Exposure Science and Environmental Epidemiology,"3,713",3.025,0.004690,0.871
456,Journal of Managed Care & Specialty Pharmacy,"1,221",3.024,0.004770,0.975
457,Cognitive Neurodynamics,914,3.021,0.001650,0.534
458,European Journal of Psychotraumatology,"1,546",3.020,0.005000,1.207
459,ChemMedChem,"6,186",3.016,0.010910,0.731
460,Current Opinion in Allergy and Clinical Immunology,"2,844",3.014,0.004150,0.794
461,NEUROBIOLOGY OF LEARNING AND MEMORY,"6,836",3.010,0.013430,1.157
462,CANCER CHEMOTHERAPY AND PHARMACOLOGY,"9,609",3.008,0.012900,0.695
463,EXPERIMENTAL BIOLOGY AND MEDICINE,"6,301",3.005,0.007610,0.629
464,Frontiers in Neurorobotics,609,3.000,0.001370,0.708
464,Infection and Drug Resistance,976,3.000,0.002730,Not Available
464,Mindfulness,"2,629",3.000,0.005710,0.856
464,TRANSFUSION MEDICINE AND HEMOTHERAPY,"1,196",3.000,0.002370,0.737
464,Therapeutic Advances in Psychopharmacology,563,3.000,0.001590,Not Available
469,REGULATORY TOXICOLOGY AND PHARMACOLOGY,"6,596",2.996,0.007800,0.578
470,MOLECULAR MEDICINE,"4,918",2.991,0.004780,1.094
471,JOURNAL OF PHARMACEUTICAL AND BIOMEDICAL ANALYSIS,"19,980",2.983,0.020290,0.568
472,JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,"5,135",2.977,0.005030,0.823
473,JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY,"2,095",2.965,0.002140,0.402
474,ADDICTIVE BEHAVIORS,"12,833",2.963,0.019360,1.024
475,Progress in Brain Research,"8,018",2.961,0.006860,1.118
476,MEDICAL MICROBIOLOGY AND IMMUNOLOGY,"1,911",2.960,0.002760,0.834
477,HEARING RESEARCH,"9,237",2.952,0.010480,0.932
478,International Journal for Parasitology-Drugs and Drug Resistance,847,2.951,0.002300,1.031
479,INFLAMMATION,"4,515",2.939,0.008200,0.565
480,CYTOMETRY PART B-CLINICAL CYTOMETRY,"1,695",2.938,0.002080,0.597
481,CLINICAL THERAPEUTICS,"7,651",2.935,0.011740,0.930
481,JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,980,2.935,0.001540,0.554
483,INTERNATIONAL ARCHIVES OF ALLERGY AND IMMUNOLOGY,"5,054",2.932,0.004420,0.623
484,BRAIN RESEARCH,"53,805",2.929,0.031760,0.843
485,INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE,"10,049",2.928,0.015050,0.571
486,Frontiers in Neuroanatomy,"2,971",2.923,0.010280,1.314
487,Antibiotics-Basel,701,2.921,0.002230,Not Available
488,JOURNAL OF CLINICAL PHARMACOLOGY,"6,778",2.915,0.008300,0.761
489,JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,"1,447",2.910,0.002020,0.632
490,JOURNAL OF NEURAL TRANSMISSION,"6,900",2.903,0.008020,0.719
491,NEUROTOXICOLOGY AND TERATOLOGY,"3,789",2.902,0.003360,0.779
492,CRITICAL REVIEWS IN THERAPEUTIC DRUG CARRIER SYSTEMS,"1,181",2.900,0.000710,0.726
493,MUTAGENESIS,"3,449",2.898,0.002660,0.579
494,ARCHIVUM IMMUNOLOGIAE ET THERAPIAE EXPERIMENTALIS,"1,873",2.878,0.002400,0.701
495,NEUROPSYCHOLOGIA,"25,503",2.872,0.028230,1.218
496,Frontiers in Human Neuroscience,"18,310",2.870,0.060300,1.269
496,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,"5,112",2.870,0.005860,0.731
496,PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,"6,452",2.870,0.013260,1.240
499,JOURNAL OF BEHAVIORAL MEDICINE,"4,936",2.868,0.006730,1.131
499,VIRCHOWS ARCHIV,"5,606",2.868,0.007090,0.706
501,JOURNAL OF INSECT PHYSIOLOGY,"8,936",2.862,0.007060,0.783
502,MOLECULAR AND CELLULAR NEUROSCIENCE,"6,693",2.855,0.007020,1.097
503,DEVELOPMENTAL DYNAMICS,"9,923",2.852,0.006800,0.949
504,WOUND REPAIR AND REGENERATION,"5,808",2.850,0.006110,0.926
505,DRUGS & AGING,"3,681",2.846,0.005220,0.893
506,COGNITIVE BEHAVIOUR THERAPY,"1,437",2.843,0.002250,0.988
507,MINI-REVIEWS IN MEDICINAL CHEMISTRY,"4,344",2.842,0.004460,0.575
508,JOURNAL OF NEUROIMMUNOLOGY,"10,184",2.832,0.009550,0.708
509,JOURNAL OF PERSONALITY ASSESSMENT,"7,899",2.829,0.004650,1.122
510,Frontiers in Integrative Neuroscience,"2,134",2.810,0.005670,Not Available
511,BIOORGANIC & MEDICINAL CHEMISTRY,"29,666",2.802,0.026840,0.567
511,NEUROLOGIC CLINICS,"2,233",2.802,0.003290,0.927
513,Drug Testing and Analysis,"2,705",2.799,0.005170,0.533
514,IMMUNOBIOLOGY,"4,616",2.798,0.007160,0.724
514,Neurodegenerative Diseases,"1,560",2.798,0.002450,0.765
516,TUBERCULOSIS,"3,373",2.790,0.006580,0.856
517,IMMUNOLOGY AND ALLERGY CLINICS OF NORTH AMERICA,"1,793",2.788,0.002900,0.917
517,PSYCHOTHERAPY RESEARCH,"2,862",2.788,0.003760,1.024
519,Brain Sciences,"1,190",2.786,0.003460,Not Available
520,HLA,505,2.785,0.000750,0.615
520,JOURNAL OF NEUROSCIENCE METHODS,"17,224",2.785,0.016110,0.922
522,EUROPEAN JOURNAL OF CLINICAL INVESTIGATION,"5,946",2.784,0.006180,0.739
522,EUROPEAN JOURNAL OF NEUROSCIENCE,"25,695",2.784,0.021520,1.077
524,NEUROCHEMICAL RESEARCH,"9,744",2.782,0.012020,0.641
525,Human Gene Therapy Clinical Development,302,2.778,0.001070,0.763
526,Expert Review of Clinical Pharmacology,"1,704",2.776,0.004020,0.704
527,EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,"7,981",2.774,0.010030,0.850
527,JOURNAL OF VESTIBULAR RESEARCH-EQUILIBRIUM & ORIENTATION,"1,117",2.774,0.001440,0.745
527,Psychology of Violence,"1,113",2.774,0.003480,1.189
530,PHARMACOLOGY BIOCHEMISTRY AND BEHAVIOR,"12,045",2.773,0.008560,0.683
531,BEHAVIOURAL BRAIN RESEARCH,"25,833",2.770,0.034170,0.824
532,AMERICAN JOURNAL OF DRUG AND ALCOHOL ABUSE,"2,685",2.767,0.003950,0.881
533,SEIZURE-EUROPEAN JOURNAL OF EPILEPSY,"5,557",2.765,0.010290,0.836
534,CNS & Neurological Disorders-Drug Targets,"2,898",2.761,0.004910,0.572
534,DISEASE MARKERS,"3,479",2.761,0.006820,0.603
534,Pharmacological Reports,"4,608",2.761,0.006700,0.563
537,JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,"2,009",2.758,0.001570,1.169
538,Journal of Cardiovascular Translational Research,"1,458",2.756,0.003220,0.753
539,IEEE Transactions on Cognitive and Developmental Systems,221,2.755,0.000300,0.478
539,PARASITE IMMUNOLOGY,"2,800",2.755,0.003200,0.716
541,Molecular Pain,"3,466",2.746,0.005720,1.060
541,PLANTA MEDICA,"12,821",2.746,0.006220,0.520
543,HUMAN PATHOLOGY,"12,723",2.740,0.014580,0.744
544,PHARMACOPSYCHIATRY,"1,833",2.738,0.001370,0.512
545,European Review for Medical and Pharmacological Sciences,"9,106",2.721,0.014830,0.340
545,Pharmacogenomics & Personalized Medicine,380,2.721,0.000910,Not Available
547,JARO-JOURNAL OF THE ASSOCIATION FOR RESEARCH IN OTOLARYNGOLOGY,"2,145",2.716,0.003400,0.918
548,NEUROLOGY INDIA,"2,607",2.708,0.001990,0.363
549,ASN Neuro,936,2.707,0.001890,1.053
550,CLINICAL JOURNAL OF SPORT MEDICINE,"4,034",2.702,0.004650,0.829
551,BRAIN AND LANGUAGE,"6,613",2.700,0.008070,1.188
552,DARU-Journal of Pharmaceutical Sciences,"1,352",2.698,0.001510,0.515
553,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,"6,496",2.697,0.003270,0.542
554,Pharmacogenetics and Genomics,"3,177",2.693,0.003410,0.714
555,IMMUNOLOGICAL INVESTIGATIONS,"1,317",2.687,0.001640,0.406
556,Frontiers in Neuroinformatics,"2,213",2.680,0.007300,1.961
557,FAMILY PROCESS,"2,622",2.679,0.002430,0.741
557,JOURNAL OF PHARMACOLOGICAL AND TOXICOLOGICAL METHODS,"2,125",2.679,0.002580,0.516
559,BRITISH JOURNAL OF CLINICAL PSYCHOLOGY,"3,758",2.672,0.001980,1.052
560,MICROBES AND INFECTION,"6,469",2.669,0.004440,0.692
560,PULMONARY PHARMACOLOGY & THERAPEUTICS,"2,574",2.669,0.003950,0.711
562,NEUROPSYCHOLOGICAL REHABILITATION,"2,173",2.667,0.002350,0.831
563,Allergy Asthma and Clinical Immunology,"1,195",2.664,0.002760,0.828
564,INVESTIGATIONAL NEW DRUGS,"3,911",2.663,0.006600,0.777
564,NEUROMODULATION,"2,109",2.663,0.004600,0.707
566,Journal of Inflammation-London,"1,316",2.662,0.001860,0.679
567,COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE,"3,775",2.661,0.007460,1.363
568,PEPTIDES,"9,988",2.659,0.007970,0.619
569,JOURNAL OF REPRODUCTIVE IMMUNOLOGY,"2,870",2.654,0.003230,0.753
570,JOURNAL OF THE NEUROLOGICAL SCIENCES,"17,679",2.651,0.023310,0.755
571,ENVIRONMENTAL TOXICOLOGY,"4,266",2.649,0.004660,0.464
571,JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES,"4,186",2.649,0.003340,0.436
573,CLINICAL AND EXPERIMENTAL MEDICINE,"1,200",2.642,0.001970,0.549
573,CURRENT DRUG TARGETS,"5,089",2.642,0.006720,0.699
575,CHEMBIOCHEM,"10,991",2.641,0.018200,0.866
575,JOURNAL OF POSITIVE BEHAVIOR INTERVENTIONS,"1,069",2.641,0.001200,0.886
577,JOURNAL OF ANATOMY,"9,446",2.638,0.007290,0.860
578,Frontiers in Neurology,"6,274",2.635,0.019540,0.954
579,GENES AND IMMUNITY,"2,829",2.631,0.003720,0.953
580,Cardiovascular Toxicology,"1,209",2.630,0.001720,0.586
580,Experimental Neurobiology,876,2.630,0.002520,Not Available
582,EXPERIMENTAL PHYSIOLOGY,"5,672",2.624,0.007250,0.772
583,Frontiers in Behavioral Neuroscience,"6,340",2.622,0.022370,1.173
584,BMC NEUROSCIENCE,"4,813",2.620,0.005510,0.763
585,BRAIN AND COGNITION,"6,828",2.619,0.006650,0.940
586,Transplantation Reviews,798,2.615,0.001900,0.975
587,JOURNAL OF NEUROPHYSIOLOGY,"43,309",2.614,0.037030,1.062
588,NEUROMUSCULAR DISORDERS,"5,164",2.612,0.008560,0.967
589,IMMUNOLOGIC RESEARCH,"3,413",2.610,0.006040,0.788
590,AAPS PHARMSCITECH,"6,954",2.608,0.005570,0.461
591,JOURNAL OF DRUG DELIVERY SCIENCE AND TECHNOLOGY,"2,021",2.606,0.002860,0.340
592,Journal of Mental Health,"2,228",2.604,0.002660,0.626
593,Developmental Neurobiology,"3,083",2.600,0.005580,0.990
594,Human Vaccines & Immunotherapeutics,"5,467",2.592,0.019680,0.811
595,Current Vascular Pharmacology,"1,777",2.583,0.002550,0.524
596,MICROBIAL PATHOGENESIS,"5,253",2.581,0.007450,0.465
596,PHYSIOLOGICAL GENOMICS,"4,426",2.581,0.004190,0.785
598,American Journal of Cardiovascular Drugs,"1,005",2.578,0.001830,0.666
599,JOURNAL OF MOLECULAR NEUROSCIENCE,"5,244",2.577,0.007890,0.538
600,NEUROMOLECULAR MEDICINE,"1,960",2.576,0.002620,0.766
601,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS,"1,239",2.570,0.002530,0.666
602,SCANDINAVIAN JOURNAL OF IMMUNOLOGY,"4,095",2.563,0.003610,0.565
603,CHRONOBIOLOGY INTERNATIONAL,"5,042",2.562,0.006880,0.798
604,IMMUNOLOGY LETTERS,"5,281",2.552,0.007160,0.693
605,International Review of Neurobiology,"2,778",2.551,0.003960,0.861
606,SYNAPSE,"3,956",2.545,0.002550,0.609
607,JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY,"3,398",2.544,0.002640,0.445
608,JOURNAL OF SUBSTANCE ABUSE TREATMENT,"5,262",2.542,0.008810,0.952
609,Medicinal Chemistry,"1,745",2.530,0.003040,0.507
610,Psychological Trauma-Theory Research Practice and Policy,"1,859",2.529,0.005420,0.936
611,Diagnostic Pathology,"2,777",2.528,0.006020,0.540
611,ENVIRONMENTAL AND MOLECULAR MUTAGENESIS,"3,376",2.528,0.003360,0.778
613,JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,"1,679",2.523,0.002720,0.529
614,JOURNAL OF LIPOSOME RESEARCH,"1,088",2.507,0.000900,0.395
615,IMMUNOGENETICS,"3,243",2.492,0.002760,0.612
615,PHARMACEUTICAL BIOLOGY,"5,465",2.492,0.006900,0.393
617,QUARTERLY JOURNAL OF EXPERIMENTAL PSYCHOLOGY,"5,875",2.488,0.010520,1.033
618,CLINICAL AUTONOMIC RESEARCH,"1,761",2.485,0.001950,0.640
619,NEUROLOGICAL SCIENCES,"5,637",2.484,0.009990,0.532
620,INTERNATIONAL PSYCHOGERIATRICS,"6,574",2.478,0.010130,0.828
621,NEUROPSYCHOLOGY,"5,707",2.477,0.006470,1.104
621,NEUROPSYCHOLOGY,"5,707",2.477,0.006470,1.104
623,Forensic Toxicology,742,2.476,0.001400,0.518
624,JOURNAL OF BIOLOGICAL RHYTHMS,"3,069",2.473,0.003570,1.295
625,BRITISH JOURNAL OF HEALTH PSYCHOLOGY,"2,786",2.472,0.003740,1.070
625,Neural Regeneration Research,"3,648",2.472,0.008920,0.452
627,Clinical Psychopharmacology and Neuroscience,644,2.470,0.001400,0.527
627,Infectious Agents and Cancer,892,2.470,0.001910,0.580
629,Journal of Global Antimicrobial Resistance,962,2.469,0.002960,0.617
630,BEHAVIOR ANALYST,586,2.463,0.000520,0.402
631,EXPERIMENTAL HEMATOLOGY,"5,176",2.462,0.006110,0.858
632,ECOTOXICOLOGY,"5,980",2.460,0.006150,0.551
633,ARCHIVES OF PHARMACAL RESEARCH,"6,643",2.458,0.005790,0.484
634,Behavioral and Brain Functions,"1,586",2.457,0.001710,0.737
635,JOURNAL OF MICROBIOLOGY IMMUNOLOGY AND INFECTION,"2,163",2.455,0.003770,0.548
636,BASIC & CLINICAL PHARMACOLOGY & TOXICOLOGY,"4,531",2.452,0.005740,0.629
637,Dose-Response,997,2.451,0.001460,0.649
638,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"38,209",2.448,0.035330,0.476
639,JOURNAL OF ANTIBIOTICS,"8,442",2.446,0.005350,0.580
640,ANNALS OF PHARMACOTHERAPY,"7,090",2.443,0.007590,0.726
641,JOURNAL OF THE PERIPHERAL NERVOUS SYSTEM,"1,600",2.441,0.002130,0.859
642,JOURNAL OF PHARMACOLOGICAL SCIENCES,"4,069",2.439,0.004330,0.529
643,PATHOLOGY & ONCOLOGY RESEARCH,"2,268",2.433,0.003510,0.442
644,FITOTERAPIA,"8,696",2.431,0.008440,0.553
645,Food Additives & Contaminants Part B-Surveillance,803,2.419,0.001150,0.366
646,GAIT & POSTURE,"14,352",2.414,0.017290,0.779
647,CURRENT PHARMACEUTICAL DESIGN,"17,352",2.412,0.023680,0.629
648,METABOLIC BRAIN DISEASE,"3,070",2.411,0.005500,0.569
649,INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY,"7,897",2.407,0.009870,0.999
649,NEUROPEPTIDES,"2,050",2.407,0.002520,0.582
651,World Mycotoxin Journal,"1,076",2.406,0.001500,0.449
652,AUTOIMMUNITY,"2,293",2.403,0.002570,0.613
653,FOOD AND AGRICULTURAL IMMUNOLOGY,"1,053",2.398,0.001050,0.225
654,Microbial Drug Resistance,"2,493",2.397,0.004440,0.660
655,MedChemComm,"3,599",2.394,0.007640,0.506
656,MUSCLE & NERVE,"12,279",2.393,0.014610,0.792
657,JOURNAL OF PHARMACY AND PHARMACOLOGY,"9,488",2.390,0.005790,0.523
658,MELANOMA RESEARCH,"2,300",2.381,0.004030,0.730
659,ALZHEIMER DISEASE & ASSOCIATED DISORDERS,"3,166",2.378,0.003210,0.857
660,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,"5,899",2.377,0.006300,0.566
661,Molecular Informatics,"1,223",2.375,0.002420,0.524
662,LEARNING & MEMORY,"6,065",2.373,0.007230,1.295
663,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY,"5,522",2.371,0.004680,0.554
664,DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY,"6,376",2.367,0.004970,0.351
664,INTERNATIONAL JOURNAL OF DEVELOPMENTAL NEUROSCIENCE,"3,383",2.367,0.004060,0.646
666,AIDS REVIEWS,647,2.357,0.001190,0.856
666,JOURNAL OF CHEMICAL NEUROANATOMY,"2,315",2.357,0.002270,0.604
668,JOURNAL OF FAMILY PSYCHOLOGY,"6,432",2.354,0.006470,0.966
669,Current Research in Translational Medicine,132,2.353,0.000450,0.669
670,EXPERIMENTAL AND MOLECULAR PATHOLOGY,"3,634",2.350,0.004840,0.533
671,PHARMACEUTICAL DEVELOPMENT AND TECHNOLOGY,"2,619",2.347,0.002750,0.338
672,JOURNAL OF CLINICAL PATHOLOGY,"10,658",2.346,0.007970,0.712
673,Advances in Anatomy Embryology and Cell Biology,537,2.345,0.001030,0.767
673,CURRENT MEDICAL RESEARCH AND OPINION,"7,181",2.345,0.010800,0.734
673,International Journal of Transgenderism,752,2.345,0.000950,Not Available
676,LARYNGOSCOPE,"22,642",2.343,0.026200,0.715
677,Journal of Comparative Physiology B-Biochemical Systems and Environmental Physiology,"3,898",2.341,0.003400,0.631
678,CHEMICAL SENSES,"4,443",2.336,0.003880,0.863
678,CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,"5,730",2.336,0.004930,0.543
680,CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,"2,771",2.335,0.003670,0.799
681,Journal of Psychosomatic Obstetrics & Gynecology,"1,372",2.327,0.001160,0.730
682,Frontiers in Computational Neuroscience,"2,458",2.323,0.008650,0.915
683,Neural Development,994,2.317,0.001960,1.264
683,PEDIATRIC INFECTIOUS DISEASE JOURNAL,"11,681",2.317,0.019480,0.882
685,Cardiovascular Therapeutics,"1,353",2.315,0.002190,0.578
686,JOURNAL OF BONE AND MINERAL METABOLISM,"2,685",2.310,0.003370,0.622
