"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE','COMPUTER SCIENCE, CYBERNETICS','COMPUTER SCIENCE, INFORMATION SYSTEMS','COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS','COMPUTER SCIENCE, SOFTWARE ENGINEERING','COMPUTER SCIENCE, THEORY & METHODS' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
338,Entertainment Computing,347,1.297,0.000390,Not Available
339,International Journal of Sensor Networks,485,1.289,0.000630,0.153
339,Scientific Programming,588,1.289,0.001080,0.317
341,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,"1,882",1.286,0.001020,0.272
342,PARALLEL COMPUTING,"1,813",1.281,0.001800,0.467
343,International Journal on Software Tools for Technology Transfer,547,1.270,0.001280,Not Available
344,INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,610,1.258,0.000990,0.294
345,ENGINEERING COMPUTATIONS,"1,983",1.246,0.002090,0.296
346,JOURNAL OF CRYPTOLOGY,"1,284",1.237,0.001130,0.641
347,International Journal of Network Management,275,1.231,0.000300,0.167
348,DESIGNS CODES AND CRYPTOGRAPHY,"1,869",1.224,0.006880,0.743
349,FUNDAMENTA INFORMATICAE,"1,791",1.204,0.003180,0.308
350,Current Computer-Aided Drug Design,477,1.200,0.000480,0.214
351,Journal of Ambient Intelligence and Smart Environments,306,1.186,0.000390,0.143
352,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,"1,082",1.185,0.001630,0.274
353,JOURNAL OF AUTOMATED REASONING,584,1.172,0.000970,0.502
354,SOFTWARE TESTING VERIFICATION & RELIABILITY,591,1.171,0.001150,0.800
355,CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,"2,576",1.167,0.004310,0.264
356,ACM Transactions on Architecture and Code Optimization,690,1.166,0.001970,0.433
357,JOURNAL OF SYSTEMS ARCHITECTURE,855,1.159,0.001370,0.273
358,Information Visualization,563,1.150,0.000520,0.416
359,DISTRIBUTED AND PARALLEL DATABASES,322,1.147,0.000410,0.346
360,Advances in Computers,436,1.135,0.000380,0.308
361,Natural Language Engineering,443,1.130,0.000450,0.258
362,Frontiers of Computer Science,601,1.129,0.001490,0.299
362,JOURNAL OF COMPUTER AND SYSTEM SCIENCES,"4,304",1.129,0.003990,0.658
364,CONCURRENT ENGINEERING-RESEARCH AND APPLICATIONS,461,1.127,0.000260,0.150
365,ACM Transactions on Applied Perception,625,1.122,0.000670,0.431
366,THEORY AND PRACTICE OF LOGIC PROGRAMMING,455,1.111,0.001180,0.445
367,INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,"1,429",1.110,0.001580,0.233
368,CONSTRAINTS,267,1.106,0.000490,0.361
369,JOURNAL OF COMPUTER INFORMATION SYSTEMS,"1,187",1.100,0.000740,0.309
370,Cryptography and Communications-Discrete-Structures Boolean Functions and Sequences,209,1.099,0.001210,0.669
371,Journal of Organizational and End User Computing,200,1.093,0.000160,0.140
372,SCIENCE OF COMPUTER PROGRAMMING,"1,502",1.088,0.003260,0.378
373,IEEE Transactions on Computational Intelligence and AI in Games,565,1.056,0.000480,0.226
374,JOURNAL OF VISUAL LANGUAGES AND COMPUTING,671,1.045,0.000800,0.257
374,MICROPROCESSORS AND MICROSYSTEMS,"1,017",1.045,0.001880,0.232
376,ACTA INFORMATICA,650,1.042,0.000510,0.373
377,Journal of Signal Processing Systems for Signal Image and Video Technology,872,1.035,0.001360,0.203
378,Frontiers of Information Technology & Electronic Engineering,419,1.033,0.000740,0.156
379,CIN-COMPUTERS INFORMATICS NURSING,836,1.029,0.001120,0.273
379,Language Resources and Evaluation,547,1.029,0.000590,0.246
381,METHODS OF INFORMATION IN MEDICINE,"1,330",1.024,0.001760,0.447
382,INTERNATIONAL JOURNAL OF MODERN PHYSICS C,"2,109",1.017,0.001970,0.218
383,ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,809,1.011,0.001300,0.478
384,RANDOM STRUCTURES & ALGORITHMS,"1,597",1.008,0.004830,1.318
385,NETWORK-COMPUTATION IN NEURAL SYSTEMS,755,1.000,0.000110,0.228
385,Theory of Computing,376,1.000,0.000830,Not Available
387,APPLIED ARTIFICIAL INTELLIGENCE,698,0.988,0.000440,0.153
388,COMPUTER JOURNAL,"3,663",0.980,0.002290,0.250
389,COMBINATORICS PROBABILITY & COMPUTING,"1,081",0.970,0.003860,1.213
390,International Journal of Data Warehousing and Mining,235,0.968,0.000230,0.221
391,Neural Network World,326,0.957,0.000240,0.106
392,IET Information Security,575,0.949,0.000870,0.297
393,Ad Hoc & Sensor Wireless Networks,371,0.948,0.000510,0.119
394,ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,591,0.942,0.001500,0.356
395,Universal Access in the Information Society,649,0.920,0.000520,0.177
396,INFORMATION PROCESSING LETTERS,"3,666",0.914,0.004050,0.410
396,MODELING IDENTIFICATION AND CONTROL,460,0.914,0.000200,0.170
398,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,"1,065",0.910,0.000810,0.136
399,AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,630,0.894,0.000430,0.212
400,ALGORITHMICA,"2,213",0.882,0.005720,0.692
401,Advances in Mathematics of Communications,337,0.879,0.002020,0.698
401,JOURNAL OF COMPUTATIONAL BIOLOGY,"4,056",0.879,0.003300,0.568
401,JOURNAL OF VISUALIZATION,610,0.879,0.000850,0.230
404,JOURNAL OF SYMBOLIC COMPUTATION,"2,086",0.876,0.003100,0.608
405,PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,489,0.868,0.000240,0.158
406,New Review of Hypermedia and Multimedia,177,0.867,0.000210,0.204
407,INTERACTING WITH COMPUTERS,"1,376",0.863,0.000630,0.213
408,MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS,423,0.862,0.000380,0.187
409,IET Computers and Digital Techniques,271,0.857,0.000370,0.180
410,Journal of Web Engineering,117,0.854,0.000150,0.102
411,International Journal on Artificial Intelligence Tools,475,0.849,0.000520,0.141
412,International Journal on Document Analysis and Recognition,606,0.846,0.000520,0.349
413,INTERNATIONAL JOURNAL OF QUANTUM INFORMATION,"1,048",0.837,0.001340,0.247
413,JOURNAL OF FUNCTIONAL PROGRAMMING,378,0.837,0.000560,0.483
415,International Journal of Web and Grid Services,186,0.833,0.000160,0.126
415,NEW GENERATION COMPUTING,290,0.833,0.000250,0.225
417,INFORMATION AND COMPUTATION,"2,061",0.830,0.003480,0.682
418,COMPUTATIONAL COMPLEXITY,641,0.822,0.001140,0.857
419,ACM Transactions on Algorithms,753,0.817,0.002640,1.072
420,JOURNAL OF COMBINATORIAL OPTIMIZATION,"1,176",0.816,0.003630,0.394
421,KNOWLEDGE ENGINEERING REVIEW,891,0.814,0.000670,0.436
421,QUEUEING SYSTEMS,"1,229",0.814,0.001780,0.635
423,IEEE Latin America Transactions,"1,597",0.804,0.001990,0.080
424,ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,"1,198",0.800,0.000870,0.903
424,INFORMATION TECHNOLOGY AND LIBRARIES,250,0.800,0.000130,0.135
426,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,"3,383",0.790,0.000900,0.260
426,INTELLIGENT AUTOMATION AND SOFT COMPUTING,471,0.790,0.000360,0.097
428,ACM Transactions on Asian and Low-Resource Language Information Processing,65,0.788,0.000120,0.116
429,FORMAL METHODS IN SYSTEM DESIGN,413,0.787,0.000580,0.360
430,FORMAL ASPECTS OF COMPUTING,394,0.784,0.000980,0.408
431,COMPUTATIONAL INTELLIGENCE,709,0.776,0.000840,0.434
431,Journal of Cellular Automata,150,0.776,0.000230,0.148
433,INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,204,0.769,0.000220,0.221
434,JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION,"2,378",0.767,0.005700,0.428
435,AI COMMUNICATIONS,416,0.765,0.000380,0.151
436,Applied Ontology,148,0.750,0.000120,0.147
436,PROGRAMMING AND COMPUTER SOFTWARE,210,0.750,0.000120,0.046
438,DISCRETE & COMPUTATIONAL GEOMETRY,"2,058",0.741,0.004920,0.850
438,Statistical Analysis and Data Mining,393,0.741,0.001010,0.518
440,GRAPHICAL MODELS,806,0.727,0.001220,0.590
441,International Journal of Unconventional Computing,144,0.725,0.000200,0.145
442,THEORETICAL COMPUTER SCIENCE,"7,926",0.718,0.011860,0.420
443,Journal of Internet Technology,673,0.715,0.001010,0.115
444,KSII Transactions on Internet and Information Systems,"1,110",0.711,0.001670,0.090
445,Information Technology and Control,278,0.707,0.000260,0.099
446,COMPEL-THE INTERNATIONAL JOURNAL FOR COMPUTATION AND MATHEMATICS IN ELECTRICAL AND ELECTRONIC ENGINEERING,"1,043",0.705,0.001190,0.131
447,IET Software,301,0.695,0.000260,0.153
448,CONNECTION SCIENCE,397,0.673,0.000300,0.219
449,Romanian Journal of Information Science and Technology,197,0.661,0.000100,0.057
450,Advances in Electrical and Computer Engineering,393,0.650,0.000390,0.085
451,COMPUTER ANIMATION AND VIRTUAL WORLDS,510,0.644,0.000880,0.276
451,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,425,0.644,0.000460,0.104
453,Journal of Logical and Algebraic Methods in Programming,122,0.632,0.000900,0.382
454,JOURNAL OF NEW MUSIC RESEARCH,502,0.625,0.000340,0.216
454,Malaysian Journal of Computer Science,114,0.625,0.000090,0.070
454,Turkish Journal of Electrical Engineering and Computer Sciences,"1,163",0.625,0.001390,0.087
457,Computer Science and Information Systems,400,0.620,0.000540,0.129
458,JOURNAL OF MULTIPLE-VALUED LOGIC AND SOFT COMPUTING,462,0.613,0.000320,0.084
459,Intelligent Data Analysis,964,0.612,0.000860,0.177
460,COMPUTER SYSTEMS SCIENCE AND ENGINEERING,178,0.608,0.000160,Not Available
461,THEORY OF COMPUTING SYSTEMS,650,0.603,0.002380,0.525
462,INFOR,450,0.600,0.000150,0.123
463,APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,413,0.596,0.000880,0.478
464,MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE,510,0.592,0.001380,0.419
465,PRESENCE-TELEOPERATORS AND VIRTUAL ENVIRONMENTS,"2,104",0.579,0.000410,0.254
466,JOURNAL OF DATABASE MANAGEMENT,176,0.577,0.000070,0.087
467,IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,"1,818",0.576,0.002110,0.087
468,International Journal of Ad Hoc and Ubiquitous Computing,360,0.560,0.000440,0.104
468,KYBERNETIKA,891,0.560,0.000680,0.174
470,Problems of Information Transmission,776,0.557,0.000620,0.309
471,DESIGN AUTOMATION FOR EMBEDDED SYSTEMS,160,0.556,0.000230,0.207
472,INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,515,0.540,0.001130,0.277
473,IEEE ANNALS OF THE HISTORY OF COMPUTING,273,0.531,0.000400,0.304
474,JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,661,0.525,0.000550,0.089
475,International Journal of Wavelets Multiresolution and Information Processing,396,0.523,0.000730,0.179
476,JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,450,0.513,0.000480,0.094
477,JOURNAL OF LOGIC AND COMPUTATION,660,0.509,0.001940,0.461
478,ICGA JOURNAL,117,0.500,0.000000,0.000
478,Journal of Logic Language and Information,245,0.500,0.000390,0.375
480,COMPUTER MUSIC JOURNAL,422,0.486,0.000140,0.116
481,ACM Transactions on Computational Logic,424,0.448,0.001430,0.645
482,International Journal of Web Services Research,118,0.447,0.000080,0.070
483,Logical Methods in Computer Science,514,0.432,0.002520,0.482
484,COMPUTING AND INFORMATICS,362,0.421,0.000340,0.085
485,CRYPTOLOGIA,225,0.417,0.000150,0.099
486,International Arab Journal of Information Technology,674,0.410,0.000430,0.067
487,Traitement du Signal,65,0.387,0.000020,0.022
488,IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,"1,722",0.368,0.001970,0.082
489,DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,374,0.355,0.001420,0.460
490,RAIRO-THEORETICAL INFORMATICS AND APPLICATIONS,198,0.282,0.000200,0.150
491,Data Technologies and Applications,1,Not Available,0.000000,Not Available
491,IEEE Transactions on Games,22,Not Available,0.000000,Not Available
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
