"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ALLERGY','ANDROLOGY','ANESTHESIOLOGY','CARDIAC & CARDIOVASCULAR SYSTEMS','CLINICAL NEUROLOGY','CRITICAL CARE MEDICINE','DENTISTRY, ORAL SURGERY & MEDICINE','DERMATOLOGY','EMERGENCY MEDICINE','ENDOCRINOLOGY & METABOLISM','GASTROENTEROLOGY & HEPATOLOGY','GERIATRICS & GERONTOLOGY','GERONTOLOGY','HEMATOLOGY','INTEGRATIVE & COMPLEMENTARY MEDICINE','MEDICINE, GENERAL & INTERNAL','NEUROIMAGING','OBSTETRICS & GYNECOLOGY','ONCOLOGY','OPHTHALMOLOGY','ORTHOPEDICS','OTORHINOLARYNGOLOGY','PEDIATRICS','PERIPHERAL VASCULAR DISEASE','PSYCHIATRY','RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING','RESPIRATORY SYSTEM','RHEUMATOLOGY','SURGERY','TRANSPLANTATION','UROLOGY & NEPHROLOGY' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
338,BJU INTERNATIONAL,"19,938",4.524,0.025050,1.283
339,INTERNATIONAL JOURNAL OF OBESITY,"22,929",4.514,0.030050,1.852
340,AGE AND AGEING,"12,077",4.511,0.015870,1.659
341,Diabetes Technology & Therapeutics,"4,449",4.488,0.008670,1.020
342,MOLECULAR CANCER RESEARCH,"7,899",4.484,0.013790,1.431
343,AMERICAN JOURNAL OF OPHTHALMOLOGY,"25,240",4.483,0.028180,1.485
343,CURRENT OPINION IN PSYCHIATRY,"4,030",4.483,0.006280,1.379
343,CURRENT OPINION IN PSYCHIATRY,"4,030",4.483,0.006280,1.379
346,Deutsches Arzteblatt International,"4,331",4.469,0.007630,1.209
347,EUROPEAN NEUROPSYCHOPHARMACOLOGY,"7,488",4.468,0.015500,1.300
348,Cancer Biology & Medicine,"1,043",4.467,0.003040,Not Available
349,International Journal of Stroke,"4,172",4.466,0.015210,1.486
350,TRENDS IN CARDIOVASCULAR MEDICINE,"2,667",4.462,0.003930,1.141
351,JOURNAL OF THE AMERICAN COLLEGE OF SURGEONS,"16,806",4.450,0.031020,1.901
352,DENTAL MATERIALS,"14,193",4.440,0.013180,1.082
353,CEPHALALGIA,"9,983",4.438,0.014470,1.721
354,AMERICAN JOURNAL OF PREVENTIVE MEDICINE,"22,339",4.435,0.041720,2.290
355,BRITISH JOURNAL OF GENERAL PRACTICE,"6,489",4.434,0.009370,1.371
356,ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,"17,057",4.433,0.021140,1.274
357,CANCER CYTOPATHOLOGY,"2,863",4.425,0.005450,0.959
358,Circulation-Cardiovascular Quality and Outcomes,"4,531",4.424,0.014330,2.355
359,NEUROBIOLOGY OF AGING,"22,409",4.398,0.037070,1.549
360,GYNECOLOGIC ONCOLOGY,"22,766",4.393,0.032080,1.252
361,EUROPEAN JOURNAL OF NEUROLOGY,"10,488",4.387,0.016970,1.215
362,JOURNAL OF ENDOCRINOLOGY,"11,816",4.381,0.012100,1.232
363,BONE,"21,658",4.360,0.025540,1.245
363,PARKINSONISM & RELATED DISORDERS,"9,119",4.360,0.018800,1.266
365,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,"12,166",4.340,0.016100,1.383
366,PROGRESS IN NEURO-PSYCHOPHARMACOLOGY & BIOLOGICAL PSYCHIATRY,"10,674",4.315,0.012390,1.028
367,Bone & Joint Journal,"5,865",4.301,0.024370,1.331
368,CYTOTHERAPY,"5,969",4.297,0.009690,1.008
369,Journal of Cystic Fibrosis,"4,292",4.290,0.008870,1.249
370,JOURNAL OF INHERITED METABOLIC DISEASE,"5,868",4.287,0.008410,1.361
371,ATHEROSCLEROSIS,"23,442",4.255,0.033510,1.192
372,Immunity & Ageing,838,4.250,0.001420,0.775
373,Aging and Disease,"1,602",4.232,0.003240,0.990
373,Clinical and Translational Allergy,987,4.232,0.002890,Not Available
375,JOURNAL OF PSYCHOPHARMACOLOGY,"6,460",4.221,0.010110,1.205
376,ARCHIVOS DE BRONCONEUMOLOGIA,"2,040",4.214,0.002940,0.667
377,JOURNAL OF HYPERTENSION,"17,501",4.209,0.026410,1.523
378,INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,"6,551",4.207,0.012310,1.188
379,JOURNAL OF NEUROLOGY,"14,910",4.204,0.024550,1.295
380,NEPHROLOGY DIALYSIS TRANSPLANTATION,"25,423",4.198,0.029200,1.341
381,CNS DRUGS,"4,602",4.192,0.007180,1.278
382,ANNALS OF FAMILY MEDICINE,"5,314",4.185,0.010880,2.528
383,CARDIOVASCULAR DRUGS AND THERAPY,"2,109",4.181,0.003140,0.842
384,PHYTOMEDICINE,"9,672",4.180,0.008250,0.674
385,Pigment Cell & Melanoma Research,"4,249",4.172,0.006330,1.441
386,JOURNAL OF CLINICAL PERIODONTOLOGY,"14,049",4.164,0.013200,1.372
387,LIVER TRANSPLANTATION,"10,513",4.159,0.013830,1.386
388,JOURNAL OF TRAVEL MEDICINE,"2,229",4.155,0.003400,0.752
389,CLINICAL ORTHOPAEDICS AND RELATED RESEARCH,"38,592",4.154,0.036000,1.527
390,Endocrine Practice,"4,355",4.149,0.010270,0.975
391,ARTHRITIS RESEARCH & THERAPY,"16,287",4.148,0.028820,1.500
392,EUROPEAN JOURNAL OF ANAESTHESIOLOGY,"4,150",4.140,0.005240,0.981
393,Frontiers in Oncology,"8,031",4.137,0.025740,Not Available
394,JOURNAL OF NEUROSURGERY,"36,001",4.130,0.027870,1.119
395,AMERICAN JOURNAL OF PHYSIOLOGY-ENDOCRINOLOGY AND METABOLISM,"19,036",4.125,0.017230,1.277
396,Clinical Lung Cancer,"2,655",4.117,0.005980,0.926
397,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,"32,454",4.113,0.035270,1.710
397,JOURNAL OF THE AMERICAN GERIATRICS SOCIETY,"32,454",4.113,0.035270,1.710
399,JOURNAL OF NUCLEAR CARDIOLOGY,"3,711",4.112,0.004480,0.651
400,DISEASES OF THE COLON & RECTUM,"13,467",4.087,0.012990,1.234
401,JOURNAL OF AFFECTIVE DISORDERS,"30,314",4.084,0.052920,1.186
401,JOURNAL OF AFFECTIVE DISORDERS,"30,314",4.084,0.052920,1.186
403,CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE,"5,658",4.080,0.006390,1.226
403,CANADIAN JOURNAL OF PSYCHIATRY-REVUE CANADIENNE DE PSYCHIATRIE,"5,658",4.080,0.006390,1.226
405,AMERICAN JOURNAL OF PHYSIOLOGY-LUNG CELLULAR AND MOLECULAR PHYSIOLOGY,"13,709",4.060,0.016520,1.209
406,AMERICAN JOURNAL OF PHYSIOLOGY-HEART AND CIRCULATORY PHYSIOLOGY,"27,828",4.048,0.022800,1.069
407,WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY,"2,429",4.040,0.004200,1.174
408,Journal of Ginseng Research,"1,685",4.029,0.002440,0.634
409,Annals of the American Thoracic Society,"5,287",4.026,0.023880,Not Available
410,AMERICAN HEART JOURNAL,"20,811",4.023,0.026750,1.721
410,JOURNAL OF CLINICAL PSYCHIATRY,"19,074",4.023,0.019880,1.725
410,JOURNAL OF CLINICAL PSYCHIATRY,"19,074",4.023,0.019880,1.725
413,JOURNAL OF ADOLESCENT HEALTH,"15,535",4.021,0.029230,1.914
414,EuroIntervention,"6,097",4.018,0.016860,1.181
415,JOURNAL OF VIRAL HEPATITIS,"4,816",4.016,0.009630,1.111
416,HEART FAILURE REVIEWS,"2,598",4.015,0.005280,1.227
417,PSYCHONEUROENDOCRINOLOGY,"16,809",4.013,0.028130,1.444
418,JOURNAL OF LEUKOCYTE BIOLOGY,"16,921",4.012,0.019560,1.353
419,DIABETES & METABOLISM,"3,483",4.008,0.004010,0.935
420,INFLAMMATORY BOWEL DISEASES,"14,653",4.005,0.026480,1.336
421,CARCINOGENESIS,"19,651",4.004,0.017910,1.257
422,Current Diabetes Reports,"3,870",3.996,0.010610,1.332
423,JOURNAL OF DERMATOLOGICAL SCIENCE,"5,066",3.986,0.007140,1.014
424,CURRENT ALLERGY AND ASTHMA REPORTS,"2,600",3.982,0.005460,0.980
425,Obesity,"18,844",3.969,0.036250,1.582
426,JOURNAL OF CARDIAC FAILURE,"5,339",3.967,0.009310,1.319
427,ALLERGOLOGY INTERNATIONAL,"2,061",3.965,0.003810,0.961
428,EUROPEAN RADIOLOGY,"19,597",3.962,0.033840,1.120
429,Therapeutic Advances in Gastroenterology,"1,498",3.961,0.003880,1.206
430,SURVEY OF OPHTHALMOLOGY,"5,504",3.959,0.004620,1.261
431,Current Oncology Reports,"1,961",3.949,0.004300,0.939
431,HORMONES AND BEHAVIOR,"10,874",3.949,0.012620,1.193
433,PLASTIC AND RECONSTRUCTIVE SURGERY,"35,448",3.946,0.032870,1.030
434,NeuroImage-Clinical,"5,762",3.943,0.022650,1.557
435,EUROPEAN PSYCHIATRY,"5,610",3.941,0.008420,1.255
435,EUROPEAN PSYCHIATRY,"5,610",3.941,0.008420,1.255
437,CNS SPECTRUMS,"2,368",3.940,0.003340,0.947
438,PSYCHOSOMATIC MEDICINE,"12,747",3.937,0.009620,1.418
438,PSYCHOSOMATIC MEDICINE,"12,747",3.937,0.009620,1.418
440,Annals of Intensive Care,"2,184",3.931,0.006400,1.325
441,Current Osteoporosis Reports,"1,786",3.927,0.004610,1.291
442,Journal of NeuroInterventional Surgery,"4,407",3.925,0.011860,0.890
443,JOURNAL DER DEUTSCHEN DERMATOLOGISCHEN GESELLSCHAFT,"2,750",3.924,0.003550,0.650
444,RADIOGRAPHICS,"11,768",3.923,0.009160,1.121
445,ANNALS OF THORACIC SURGERY,"36,145",3.919,0.040600,1.143
446,JOURNAL OF HEADACHE AND PAIN,"3,308",3.918,0.007210,1.136
447,JOURNAL OF PSYCHIATRIC RESEARCH,"15,180",3.917,0.020840,1.331
447,JOURNAL OF PSYCHIATRIC RESEARCH,"15,180",3.917,0.020840,1.331
449,Hepatobiliary Surgery and Nutrition,719,3.911,0.002230,Not Available
450,Biomedical Optics Express,"9,547",3.910,0.021740,0.893
451,Journal of Diabetes Investigation,"2,564",3.902,0.005810,0.904
452,Cancer Prevention Research,"5,130",3.866,0.009010,1.175
453,MAGNETIC RESONANCE IN MEDICINE,"32,648",3.858,0.034970,1.220
454,CURRENT OPINION IN RHEUMATOLOGY,"4,866",3.851,0.008130,1.346
454,CURRENT TREATMENT OPTIONS IN ONCOLOGY,"1,406",3.851,0.003650,0.941
456,EUROPEAN JOURNAL OF CARDIO-THORACIC SURGERY,"17,156",3.847,0.026400,1.171
457,Seminars in Fetal & Neonatal Medicine,"2,428",3.846,0.004670,1.233
458,AMERICAN JOURNAL OF CLINICAL DERMATOLOGY,"2,574",3.840,0.004380,1.200
459,NEOPLASIA,"6,599",3.837,0.007690,1.222
460,OSTEOPOROSIS INTERNATIONAL,"16,709",3.830,0.024860,1.156
461,RESPIRATORY RESEARCH,"7,123",3.829,0.012270,1.165
462,CLINICAL ORAL IMPLANTS RESEARCH,"13,819",3.825,0.015890,1.060
463,Current Psychiatry Reports,"4,050",3.816,0.009260,1.349
463,Current Psychiatry Reports,"4,050",3.816,0.009260,1.349
465,RETINA-THE JOURNAL OF RETINAL AND VITREOUS DISEASES,"11,633",3.815,0.020760,1.092
466,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,"52,234",3.812,0.065800,1.132
467,REJUVENATION RESEARCH,"1,927",3.811,0.002260,0.674
468,BEST PRACTICE & RESEARCH CLINICAL ENDOCRINOLOGY & METABOLISM,"3,845",3.808,0.005900,1.494
469,BIOGERONTOLOGY,"2,208",3.805,0.003740,0.960
470,NEUROGASTROENTEROLOGY AND MOTILITY,"8,314",3.803,0.014500,1.127
471,JOURNAL OF INVESTIGATIONAL ALLERGOLOGY AND CLINICAL IMMUNOLOGY,"2,192",3.802,0.002210,0.698
472,ENDOCRINOLOGY,"43,103",3.800,0.031160,1.173
473,SEMINARS IN NUCLEAR MEDICINE,"2,245",3.798,0.002710,0.955
473,World Journal of Emergency Surgery,"1,217",3.798,0.002690,0.765
475,JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,"11,066",3.785,0.013630,0.946
475,Journal of the American College of Radiology,"4,191",3.785,0.009760,0.986
477,Archives of Disease in Childhood-Fetal and Neonatal Edition,"4,193",3.776,0.008400,1.340
478,Current Atherosclerosis Reports,"2,392",3.769,0.004770,0.914
479,Surgery for Obesity and Related Diseases,"6,229",3.758,0.014260,1.129
480,NEUROREHABILITATION AND NEURAL REPAIR,"5,071",3.757,0.008480,1.376
481,JOURNAL OF NEUROTRAUMA,"14,754",3.754,0.019760,1.218
482,HEADACHE,"7,897",3.749,0.009920,1.007
483,JOURNAL OF MOLECULAR ENDOCRINOLOGY,"4,033",3.744,0.005720,1.031
484,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,"5,186",3.740,0.009270,1.258
484,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,"5,186",3.740,0.009270,1.258
486,JOURNAL OF PEDIATRICS,"32,002",3.739,0.045000,1.487
487,SEMINARS IN HEMATOLOGY,"2,157",3.738,0.003950,1.600
488,European Heart Journal-Acute Cardiovascular Care,"1,466",3.734,0.005340,Not Available
489,JOURNAL OF MAGNETIC RESONANCE IMAGING,"17,147",3.732,0.027780,1.181
490,KOREAN JOURNAL OF RADIOLOGY,"2,687",3.730,0.004800,0.731
490,ORAL ONCOLOGY,"9,033",3.730,0.013380,1.133
492,AMERICAN JOURNAL OF PHYSIOLOGY-GASTROINTESTINAL AND LIVER PHYSIOLOGY,"14,295",3.729,0.014090,1.111
493,Advances in Wound Care,"2,002",3.714,0.005720,Not Available
494,Pediatric Obesity,"1,944",3.713,0.005640,1.147
495,CURRENT PROBLEMS IN CANCER,525,3.698,0.000880,0.574
495,JOURNAL OF NEPHROLOGY,"3,065",3.698,0.004370,0.584
497,MOLECULAR AND CELLULAR ENDOCRINOLOGY,"15,665",3.693,0.020780,0.976
498,Annals of Translational Medicine,"3,430",3.689,0.010900,Not Available
499,World Allergy Organization Journal,"1,733",3.684,0.003150,Not Available
500,Targeted Oncology,"1,135",3.683,0.002830,0.789
501,EUROPEAN CELLS & MATERIALS,"3,184",3.682,0.003620,1.068
502,ANNALS OF SURGICAL ONCOLOGY,"28,017",3.681,0.051010,1.211
503,CLINICAL NEUROPHYSIOLOGY,"19,574",3.675,0.021420,1.117
504,European Journal of Internal Medicine,"4,559",3.660,0.009420,0.951
505,Journal of Attention Disorders,"3,436",3.656,0.006340,1.041
505,Journal of Attention Disorders,"3,436",3.656,0.006340,1.041
507,MATURITAS,"6,920",3.654,0.011270,0.972
508,Bone & Joint Research,"1,111",3.652,0.004080,1.128
509,Journal of Sexual Medicine,"9,915",3.649,0.014920,0.902
510,Current Rheumatology Reports,"2,855",3.645,0.005600,1.070
511,EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,"9,293",3.642,0.012760,1.125
512,Digestive Endoscopy,"2,548",3.640,0.006320,0.861
513,Frontiers in Endocrinology,"5,530",3.634,0.015790,Not Available
513,JOURNAL OF RHEUMATOLOGY,"23,342",3.634,0.022660,1.249
515,Frontiers in Aging Neuroscience,"6,791",3.633,0.020920,1.192
516,JOURNAL OF GASTROENTEROLOGY AND HEPATOLOGY,"12,424",3.632,0.017590,0.965
517,SEMINARS IN NEPHROLOGY,"2,881",3.629,0.004130,1.176
518,GERONTOLOGIST,"10,364",3.628,0.010690,1.347
518,MOLECULAR ENDOCRINOLOGY,"11,646",3.628,0.008630,1.252
520,Chinese Journal of Cancer,"2,222",3.620,0.003930,0.752
521,BRITISH JOURNAL OF OPHTHALMOLOGY,"20,629",3.615,0.021310,1.046
521,Dermatology and Therapy,567,3.615,0.001900,Not Available
523,MOLECULAR GENETICS AND METABOLISM,"7,018",3.610,0.009890,1.012
523,TRANSFUSION MEDICINE REVIEWS,"1,434",3.610,0.002890,1.636
525,CURRENT HYPERTENSION REPORTS,"2,900",3.606,0.006430,1.061
525,SEMINARS IN ONCOLOGY,"4,987",3.606,0.006610,1.379
527,MECHANISMS OF AGEING AND DEVELOPMENT,"5,666",3.603,0.005020,1.116
527,OBESITY SURGERY,"12,860",3.603,0.019180,0.879
529,BIOLOGY OF BLOOD AND MARROW TRANSPLANTATION,"10,501",3.599,0.023950,1.301
530,BIOFACTORS,"3,561",3.598,0.003160,0.808
531,HAEMOPHILIA,"6,425",3.590,0.007870,0.722
531,Journal of Neurodevelopmental Disorders,"1,253",3.590,0.003420,1.381
533,INTERNATIONAL JOURNAL OF HYPERTHERMIA,"3,552",3.589,0.004020,0.649
534,Journal of Cancer Survivorship,"2,658",3.585,0.008370,1.660
535,Best Practice & Research Clinical Gastroenterology,"3,386",3.583,0.005620,1.107
536,Therapeutic Advances in Neurological Disorders,"1,148",3.580,0.002760,1.292
537,Current Treatment Options in Neurology,"1,200",3.574,0.002790,0.802
538,INTERNATIONAL JOURNAL OF ONCOLOGY,"15,977",3.571,0.021760,0.674
539,CURRENT OPINION IN CLINICAL NUTRITION AND METABOLIC CARE,"5,161",3.570,0.006420,1.161
540,ANNALS OF ALLERGY ASTHMA & IMMUNOLOGY,"7,962",3.560,0.009600,0.907
541,International Journal of Bipolar Disorders,399,3.550,0.001490,Not Available
542,Therapeutic Advances in Endocrinology and Metabolism,477,3.543,0.001060,Not Available
543,JOURNAL OF CLINICAL ANESTHESIA,"4,401",3.542,0.006680,0.686
544,JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,"4,051",3.538,0.003080,1.134
545,Adipocyte,723,3.533,0.002460,Not Available
546,DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY,"12,256",3.532,0.013840,1.344
547,ACTA DERMATO-VENEREOLOGICA,"6,236",3.531,0.008890,1.076
548,RHEUMATIC DISEASE CLINICS OF NORTH AMERICA,"2,234",3.527,0.003590,1.206
549,TRANSPLANT INTERNATIONAL,"4,868",3.526,0.009180,1.054
550,JOURNAL OF ARTHROPLASTY,"18,401",3.524,0.034330,0.974
551,INTERNATIONAL JOURNAL OF EATING DISORDERS,"8,728",3.523,0.008900,1.008
551,INTERNATIONAL JOURNAL OF EATING DISORDERS,"8,728",3.523,0.008900,1.008
553,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS,994,3.517,0.000780,0.847
554,AMERICAN JOURNAL OF CHINESE MEDICINE,"3,152",3.510,0.002950,0.464
555,Brain Tumor Pathology,739,3.509,0.001470,0.636
556,JAMA Otolaryngology-Head & Neck Surgery,"2,855",3.502,0.012700,1.346
557,BREAST,"4,845",3.494,0.011250,0.991
558,ANESTHESIA AND ANALGESIA,"26,123",3.489,0.022820,1.028
558,PSYCHIATRY AND CLINICAL NEUROSCIENCES,"3,720",3.489,0.004230,0.855
560,AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,"6,965",3.488,0.010960,1.247
560,AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,"6,965",3.488,0.010960,1.247
562,XENOTRANSPLANTATION,"1,689",3.484,0.002390,0.781
563,Aesthetic Surgery Journal,"3,384",3.480,0.006100,0.766
564,Journal of Atherosclerosis and Thrombosis,"3,249",3.478,0.004800,0.658
565,CELL TRANSPLANTATION,"5,941",3.477,0.009200,0.826
566,SURGERY,"19,969",3.476,0.027160,1.296
567,EJNMMI Physics,394,3.475,0.001350,Not Available
568,JOURNAL OF ANXIETY DISORDERS,"6,639",3.472,0.009020,1.280
569,BREAST CANCER RESEARCH AND TREATMENT,"20,102",3.471,0.032390,1.240
569,INTERNATIONAL JOURNAL OF CARDIOLOGY,"30,479",3.471,0.080450,1.174
571,DRUG AND ALCOHOL DEPENDENCE,"18,798",3.466,0.039220,1.402
571,DRUG AND ALCOHOL DEPENDENCE,"18,798",3.466,0.039220,1.402
573,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,"9,205",3.460,0.007510,1.216
574,SEMINARS IN LIVER DISEASE,"3,763",3.459,0.003960,1.523
575,Journal of Clinical Sleep Medicine,"6,094",3.456,0.011380,1.118
576,CLINICS IN CHEST MEDICINE,"2,668",3.455,0.004190,1.044
576,JOURNAL OF IMMUNOTHERAPY,"3,142",3.455,0.004010,1.299
578,Current Obesity Reports,"1,003",3.454,0.003740,Not Available
579,Expert Review of Neurotherapeutics,"4,057",3.453,0.006360,0.866
579,United European Gastroenterology Journal,"1,442",3.453,0.005360,1.089
581,PREVENTIVE MEDICINE,"16,004",3.449,0.029790,1.458
582,HEPATOLOGY RESEARCH,"4,349",3.440,0.007610,0.656
583,Cancer Cell International,"2,825",3.439,0.005500,0.717
583,HEMATOLOGICAL ONCOLOGY,"1,224",3.439,0.003850,0.980
583,JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,"5,551",3.439,0.006780,0.661
586,JOURNAL OF SLEEP RESEARCH,"5,432",3.432,0.007450,1.255
587,PSYCHO-ONCOLOGY,"11,194",3.430,0.020160,1.273
588,PSYCHOPHARMACOLOGY,"23,565",3.424,0.022240,0.934
589,Brain Imaging and Behavior,"2,464",3.418,0.006610,1.067
589,JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,"8,712",3.418,0.009950,1.401
589,JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES,"8,712",3.418,0.009950,1.401
592,JOURNAL OF ETHNOPHARMACOLOGY,"35,034",3.414,0.025190,0.605
592,NMR IN BIOMEDICINE,"7,511",3.414,0.014790,1.277
594,CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,"3,488",3.411,0.004750,0.869
594,MOLECULAR CARCINOGENESIS,"5,257",3.411,0.008000,0.731
594,WORLD JOURNAL OF GASTROENTEROLOGY,"40,306",3.411,0.073120,0.852
597,ESC Heart Failure,680,3.407,0.001980,Not Available
598,SEMINARS IN THROMBOSIS AND HEMOSTASIS,"4,138",3.401,0.006280,0.976
599,Current Neurology and Neuroscience Reports,"3,004",3.400,0.007210,1.134
600,MOLECULAR HUMAN REPRODUCTION,"5,327",3.396,0.005920,1.067
601,EJSO,"8,540",3.379,0.016640,1.063
602,JOURNAL OF PAIN AND SYMPTOM MANAGEMENT,"11,229",3.378,0.015800,1.207
603,JOURNAL OF DERMATOLOGY,"4,944",3.377,0.008410,0.745
603,Journal of Trauma and Acute Care Surgery,"8,770",3.377,0.028610,1.198
605,Canadian Journal of Anesthesia-Journal canadien d anesthesie,"5,631",3.374,0.005360,0.781
606,ENDOCRINE PATHOLOGY,"1,263",3.366,0.001910,0.605
606,GASTROENTEROLOGY CLINICS OF NORTH AMERICA,"2,182",3.366,0.003420,0.991
608,Cancer Research and Treatment,"2,241",3.363,0.005550,0.857
609,SLEEP MEDICINE,"10,218",3.360,0.017110,1.122
610,Cancer Medicine,"4,337",3.357,0.014320,0.980
611,RHINOLOGY,"2,602",3.354,0.002200,0.621
612,GERONTOLOGY,"3,950",3.353,0.005150,1.159
613,Blood Transfusion,"1,881",3.352,0.003940,0.625
613,HELICOBACTER,"2,754",3.352,0.004150,0.866
615,Emergencias,764,3.350,0.000770,0.224
616,PEDIATRIC DIABETES,"4,182",3.347,0.008060,1.289
617,MOLECULAR IMAGING AND BIOLOGY,"2,543",3.341,0.005360,0.828
618,NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES,"5,821",3.340,0.010170,1.006
619,Pituitary,"2,364",3.335,0.003840,0.708
620,CURRENT PROBLEMS IN CARDIOLOGY,574,3.333,0.000700,0.957
621,JOURNAL OF CANCER RESEARCH AND CLINICAL ONCOLOGY,"7,358",3.332,0.011120,0.725
622,INTERNATIONAL ENDODONTIC JOURNAL,"6,767",3.331,0.006600,0.756
623,EXPERIMENTAL CELL RESEARCH,"19,656",3.329,0.019210,0.881
624,AMERICAN JOURNAL OF PHYSIOLOGY-RENAL PHYSIOLOGY,"15,642",3.323,0.017650,0.956
624,Early Intervention in Psychiatry,"1,630",3.323,0.003310,0.829
624,Early Intervention in Psychiatry,"1,630",3.323,0.003310,0.829
627,Diabetes Metabolic Syndrome and Obesity-Targets and Therapy,"1,397",3.319,0.003180,Not Available
628,Journal of Cardiovascular Computed Tomography,"1,711",3.316,0.004430,0.968
629,PEDIATRIC DENTISTRY,"3,000",3.312,0.001930,0.467
630,ENDOCRINOLOGY AND METABOLISM CLINICS OF NORTH AMERICA,"2,995",3.306,0.003440,1.000
631,Maternal and Child Nutrition,"2,829",3.305,0.006390,1.007
632,ACTA ONCOLOGICA,"7,632",3.298,0.014950,1.133
632,COMPUTERIZED MEDICAL IMAGING AND GRAPHICS,"2,464",3.298,0.002990,0.670
632,Current Opinion in Endocrinology Diabetes and Obesity,"2,297",3.298,0.004920,1.082
632,Journal of Diabetes,"1,686",3.298,0.004040,0.767
636,ENDOCRINE,"6,513",3.296,0.012930,0.730
637,Therapeutic Advances in Respiratory Disease,762,3.286,0.001530,0.748
638,JOURNAL OF DENTISTRY,"8,950",3.280,0.011760,1.012
639,JOINT BONE SPINE,"3,601",3.278,0.005480,0.929
640,International Journal of Chronic Obstructive Pulmonary Disease,"5,447",3.274,0.012270,0.829
641,Current Alzheimer Research,"4,026",3.271,0.005930,0.794
642,American Journal of Translational Research,"5,434",3.266,0.012240,0.657
642,THROMBOSIS RESEARCH,"10,982",3.266,0.018160,0.831
644,CALCIFIED TISSUE INTERNATIONAL,"7,025",3.265,0.008550,1.035
645,Diabetes & Metabolism Journal,"1,383",3.263,0.003780,Not Available
646,LASERS IN SURGERY AND MEDICINE,"5,244",3.262,0.003710,0.585
647,CURRENT OPINION IN ONCOLOGY,"2,721",3.261,0.005220,1.001
648,AMERICAN JOURNAL OF NEURORADIOLOGY,"23,231",3.256,0.028000,1.147
649,MEDICAL ONCOLOGY,"6,653",3.252,0.011800,0.554
650,BEHAVIOR THERAPY,"5,427",3.243,0.006220,1.406
650,JOURNAL OF VASCULAR SURGERY,"26,542",3.243,0.027190,0.953
652,PANCREATOLOGY,"3,458",3.241,0.007030,0.860
653,DIABETES RESEARCH AND CLINICAL PRACTICE,"12,267",3.239,0.018310,1.006
654,CLINICAL AND EXPERIMENTAL RHEUMATOLOGY,"8,671",3.238,0.012830,0.722
654,Global Heart,881,3.238,0.003800,Not Available
656,RESPIRATORY MEDICINE,"11,846",3.237,0.015830,1.070
657,GENERAL HOSPITAL PSYCHIATRY,"5,224",3.220,0.007360,1.064
657,GENERAL HOSPITAL PSYCHIATRY,"5,224",3.220,0.007360,1.064
659,Acta Orthopaedica,"8,685",3.217,0.009100,1.262
659,HYPERTENSION RESEARCH,"4,872",3.217,0.005850,0.690
661,Clinical Implant Dentistry and Related Research,"3,945",3.212,0.008410,1.017
662,SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,"22,118",3.209,0.035600,0.915
663,Spine Journal,"9,595",3.196,0.019790,1.081
664,EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE,"4,096",3.192,0.004580,0.932
665,Biology of Sex Differences,"1,007",3.188,0.002640,1.156
665,EUROPEAN JOURNAL OF PAIN,"7,263",3.188,0.011060,1.076
667,Journal of Cancer,"3,923",3.182,0.009360,0.662
668,Journal of Neurogastroenterology and Motility,"1,407",3.179,0.002950,0.723
669,MEDICAL PHYSICS,"26,715",3.177,0.030860,0.779
670,Clinical Colorectal Cancer,"1,508",3.176,0.003400,0.979
