"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'ANTHROPOLOGY','DEMOGRAPHY','ETHNIC STUDIES','FAMILY STUDIES','SOCIAL ISSUES','SOCIAL SCIENCES, INTERDISCIPLINARY','SOCIAL SCIENCES, MATHEMATICAL METHODS','SOCIAL WORK','SOCIOLOGY','WOMENS STUDIES' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
370,JOURNAL OF SOCIAL WORK EDUCATION,"1,271",0.906,0.000620,0.154
371,EUROPEAN SOCIETIES,912,0.902,0.001110,0.541
372,Methodology-European Journal of Research Methods for the Behavioral and Social Sciences,721,0.900,0.000920,0.929
372,Survey Research Methods,294,0.900,0.000740,0.643
374,Clothing and Textiles Research Journal,644,0.897,0.000150,0.121
375,JOURNAL OF CONTEMPORARY ETHNOGRAPHY,"1,153",0.895,0.001070,0.597
375,RADICAL PHILOSOPHY,350,0.895,0.000800,0.749
377,JOURNAL OF HISTORICAL SOCIOLOGY,348,0.891,0.000450,0.257
377,Journal of Immigrant & Refugee Studies,294,0.891,0.000590,Not Available
379,AFRICA,"1,151",0.881,0.001280,0.635
379,INTERNATIONAL MIGRATION,"1,907",0.881,0.002720,0.508
381,SCIENCE & SOCIETY,392,0.873,0.000310,0.193
382,QME-Quantitative Marketing and Economics,499,0.864,0.001540,1.945
383,Revista Espanola de Investigaciones Sociologicas,506,0.859,0.000380,0.181
384,JOURNAL OF GERONTOLOGICAL SOCIAL WORK,985,0.849,0.000980,Not Available
385,Journal of East Asian Studies,292,0.844,0.000620,0.595
386,Journal of Official Statistics,972,0.837,0.001170,0.490
387,SYMBOLIC INTERACTION,"1,305",0.836,0.000840,0.480
388,AUSTRALIAN JOURNAL OF SOCIAL ISSUES,446,0.833,0.000460,0.308
388,Anthropological Forum,266,0.833,0.000370,0.268
388,Journal of Aggression Maltreatment & Trauma,974,0.833,0.001290,0.302
391,SOCIOLOGICAL PERSPECTIVES,"1,245",0.827,0.001400,0.578
392,Children & Society,"1,123",0.826,0.001330,0.457
393,Action Research,441,0.824,0.000260,0.162
394,LAW PROBABILITY & RISK,206,0.821,0.000370,0.369
395,Families In Society-The Journal of Contemporary Social Services,913,0.819,0.000540,0.244
396,Risk Management-An International Journal,196,0.815,0.000120,0.142
397,Nationalities Papers-The Journal of Nationalism and Ethnicity,602,0.803,0.001100,Not Available
398,Trabajos de Prehistoria,520,0.800,0.000500,0.386
399,THEORETICAL MEDICINE AND BIOETHICS,566,0.789,0.000470,0.281
400,Health Care for Women International,"1,535",0.788,0.001690,0.338
401,Social Inclusion,294,0.785,0.000810,Not Available
402,JOURNAL OF SOCIAL SERVICE RESEARCH,782,0.782,0.000900,0.282
403,ARMED FORCES & SOCIETY,823,0.781,0.001080,0.465
404,HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY,526,0.780,0.000710,0.270
405,Politics & Gender,795,0.779,0.002110,1.171
406,CONTRIBUTIONS TO INDIAN SOCIOLOGY,262,0.778,0.000220,0.247
406,Hypatia-A Journal of Feminist Philosophy,"1,472",0.778,0.001170,0.333
408,Canadian Review of Sociology-Revue Canadienne de Sociologie,556,0.772,0.000440,0.276
409,Sport in Society,"1,116",0.768,0.001630,Not Available
410,International Journal of Law Policy and the Family,225,0.765,0.000240,0.204
411,SOCIAL SCIENCE INFORMATION SUR LES SCIENCES SOCIALES,"1,315",0.763,0.000470,0.257
412,FRONTIERS-A JOURNAL OF WOMEN STUDIES,286,0.740,0.000400,0.223
413,SOCIAL SERVICE REVIEW,"1,251",0.732,0.001340,0.982
414,CHILD & FAMILY BEHAVIOR THERAPY,426,0.731,0.000230,0.250
415,Australian Journal of Anthropology,290,0.727,0.000570,0.403
416,Asian and Pacific Migration Journal,375,0.717,0.000590,0.408
417,Anthropology Southern Africa,116,0.714,0.000360,0.291
418,Zeitschrift fur Sexualforschung,124,0.698,0.000140,0.116
419,JOURNAL OF SOCIAL WORK PRACTICE,407,0.695,0.000450,0.233
420,SOCIETY & ANIMALS,701,0.690,0.000450,0.233
421,THEORY AND DECISION,"1,103",0.680,0.003150,0.777
422,AIBR-Revista de Antropologia Iberoamericana,100,0.677,0.000080,0.094
423,SAGE Open,"1,508",0.675,0.004550,Not Available
424,JOURNAL OF CONSCIOUSNESS STUDIES,"1,392",0.671,0.000660,0.157
425,Chungara-Revista de Antropologia Chilena,625,0.670,0.000490,0.189
426,European Journal of Social Work,554,0.667,0.000780,0.216
426,PATTERNS OF PREJUDICE,504,0.667,0.000790,0.556
428,ANTHROPOLOGY & EDUCATION QUARTERLY,941,0.660,0.000460,0.272
429,Social Work in Public Health,430,0.649,0.001010,0.284
430,ZYGON,513,0.648,0.000140,0.040
431,Journal of Demographic Economics,63,0.647,0.000820,1.138
432,Estudios Atacamenos,367,0.642,0.000300,0.197
433,JOURNAL OF ANTHROPOLOGICAL RESEARCH,925,0.639,0.000490,0.434
434,JOURNAL OF MATHEMATICAL ECONOMICS,"1,401",0.634,0.003840,0.667
435,ZEITSCHRIFT FUR SOZIOLOGIE,832,0.633,0.000460,0.296
436,Food Culture & Society,307,0.629,0.000600,0.293
437,SOCIAL COMPASS,594,0.625,0.000390,0.186
437,SOCIOLOGICAL SPECTRUM,614,0.625,0.000540,0.301
439,JOURNAL OF BLACK STUDIES,832,0.621,0.000640,0.237
440,SOTSIOLOGICHESKIE ISSLEDOVANIYA,"1,209",0.619,0.000320,0.023
441,Travail Genre et Societes,103,0.618,0.000150,0.142
442,HUMAN STUDIES,700,0.617,0.000460,0.260
443,INTERNATIONAL JOURNAL OF GAME THEORY,"1,422",0.615,0.002100,0.641
443,WOMEN & THERAPY,415,0.615,0.000210,0.133
445,European Journal of Futures Research,135,0.614,0.000220,0.146
446,Sociologus,73,0.611,0.000100,0.171
447,AMERICAN JOURNAL OF FAMILY THERAPY,707,0.610,0.000430,0.234
448,SOCIOLOGICAL INQUIRY,"1,302",0.608,0.001030,0.627
449,INTERNATIONAL SOCIAL WORK,"1,021",0.603,0.000700,0.159
450,CONTINUITY AND CHANGE,300,0.593,0.000360,0.399
451,Journal of Latin American and Caribbean Anthropology,206,0.588,0.000900,Not Available
452,Social Analysis,451,0.586,0.000540,Not Available
453,HUMAN ORGANIZATION,"1,325",0.585,0.000750,0.342
454,SPACE POLICY,292,0.582,0.000310,0.174
455,Families Relationships and Societies,195,0.581,0.000580,0.277
456,Revista Internacional de Sociologia,329,0.579,0.000200,0.110
457,ANTHROPOLOGISCHER ANZEIGER,334,0.577,0.000360,0.170
458,Revista de Estudios Sociales,282,0.571,0.000200,0.077
459,JOURNAL OF THE POLYNESIAN SOCIETY,384,0.563,0.000070,0.079
460,ANTHROPOZOOLOGICA,278,0.560,0.000190,0.185
461,SOCIOLOGIE DU TRAVAIL,302,0.558,0.000440,0.307
462,Human Ecology Review,612,0.556,0.000190,0.239
462,Intersecciones en Antropologia,266,0.556,0.000400,0.154
464,SOCIOLOGICKY CASOPIS-CZECH SOCIOLOGICAL REVIEW,344,0.554,0.000230,0.112
465,BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE,278,0.548,0.000090,0.096
466,MATHEMATICAL SOCIAL SCIENCES,994,0.540,0.001840,0.414
467,ECONOMIC AND SOCIAL REVIEW,290,0.537,0.000340,0.238
468,ARCTIC ANTHROPOLOGY,435,0.531,0.000160,0.180
468,RATIONALITY AND SOCIETY,737,0.531,0.000620,0.572
470,ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT,120,0.529,0.000150,0.120
471,SOCIAL PHILOSOPHY & POLICY,510,0.526,0.000410,0.273
472,SOCIAL CHOICE AND WELFARE,"1,311",0.525,0.003490,0.610
473,SEMIOTICA,"1,180",0.509,0.000430,0.067
474,ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,767,0.490,0.000370,0.187
475,JOURNAL OF THE HISTORY OF SEXUALITY,358,0.485,0.000300,0.282
476,Canadian Studies in Population,118,0.480,0.000140,0.161
477,Asian Journal of Social Science,271,0.472,0.000330,0.197
478,SOCIOLOGIA,135,0.471,0.000100,0.060
479,Journal of Middle East Womens Studies,190,0.462,0.000260,0.169
479,REVUE FRANCAISE DE SOCIOLOGIE,559,0.462,0.000470,0.329
481,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,707,0.455,0.000280,0.134
481,CONTEMPORARY SOCIOLOGY-A JOURNAL OF REVIEWS,486,0.455,0.000430,0.347
483,STUDIES IN NONLINEAR DYNAMICS AND ECONOMETRICS,490,0.448,0.000880,0.460
484,SOCIETY,832,0.444,0.000630,0.146
485,FEMINIST STUDIES,"1,167",0.442,0.000670,0.399
485,SOCIAL RESEARCH,"1,717",0.442,0.000570,0.180
487,Praehistorische Zeitschrift,110,0.441,0.000120,0.127
488,CLINICAL SOCIAL WORK JOURNAL,672,0.436,0.000730,0.280
489,Souls,134,0.435,0.000390,0.293
490,Asia Pacific Journal of Anthropology,221,0.432,0.000470,0.294
491,Gender and Language,105,0.429,0.000170,0.150
491,Survey Methodology,814,0.429,0.000730,0.643
493,Journal of Psychologists and Counsellors in Schools,29,0.424,0.000060,0.099
494,Australian and New Zealand Journal of Family Therapy,234,0.423,0.000170,0.076
495,BERLINER JOURNAL FUR SOZIOLOGIE,132,0.419,0.000130,0.095
496,Filosofija-Sociologija,91,0.403,0.000020,0.010
497,Australian Aboriginal Studies,195,0.400,0.000190,0.188
497,Romani Studies,65,0.400,0.000010,0.030
499,Inter-Asia Cultural Studies,363,0.395,0.000410,0.155
500,Eastern European Countryside,45,0.391,0.000010,0.017
501,AUSTRALIAN FEMINIST STUDIES,398,0.390,0.000510,0.278
502,ANTHROPOLOGIE,757,0.370,0.000340,0.191
503,Perfiles Latinoamericanos,109,0.365,0.000140,0.111
504,DADOS-REVISTA DE CIENCIAS SOCIAIS,285,0.361,0.000180,0.092
505,Journal of Social Philosophy,442,0.360,0.000380,0.210
506,Magallania,255,0.357,0.000200,0.107
507,Historical Social Research-Historische Sozialforschung,626,0.354,0.000630,0.151
508,SOUTH AFRICAN JOURNAL FOR RESEARCH IN SPORT PHYSICAL EDUCATION AND RECREATION,209,0.349,0.000200,0.069
508,Zeitschrift fur Evaluation,42,0.349,0.000020,0.023
510,CHILD WELFARE,"1,361",0.345,0.000300,0.156
511,Convergencia-Revista de Ciencias Sociales,159,0.340,0.000060,0.037
511,JOURNAL OF FAMILY HISTORY,359,0.340,0.000270,0.185
513,Current Perspectives in Social Theory,37,0.333,0.000070,0.116
513,Revija za Socijalnu Politiku,67,0.333,0.000020,0.026
515,COLUMBIA JOURNAL OF LAW AND SOCIAL PROBLEMS,94,0.323,0.000110,0.108
516,TIDSSKRIFT FOR SAMFUNNSFORSKNING,74,0.321,0.000130,0.128
517,Movimento,330,0.307,0.000170,0.031
518,ETHNOHISTORY,362,0.300,0.000190,0.113
519,International Journal of Feminist Approaches To Bioethics,152,0.289,0.000210,0.159
520,Tydskrif Vir Geesteswetenskappe,80,0.281,0.000100,0.034
521,Mathematical Population Studies,158,0.276,0.000150,0.169
522,JOURNAL OF WOMENS HISTORY,382,0.275,0.000630,0.309
522,SOCIOLOGISK FORSKNING,41,0.275,0.000120,0.096
524,DRUSTVENA ISTRAZIVANJA,203,0.271,0.000070,0.041
524,JOURNAL OF COMPARATIVE FAMILY STUDIES,762,0.271,0.000310,0.167
524,Polish Sociological Review,100,0.271,0.000230,0.125
527,OCEANIA,474,0.270,0.000300,0.216
528,Deviance et Societe,124,0.250,0.000110,0.081
529,Differences-A Journal of Feminist Cultural Studies,423,0.237,0.000410,0.307
530,Indian Journal of Gender Studies,178,0.233,0.000130,0.102
531,Asian Women,61,0.231,0.000080,0.075
532,ASIAN JOURNAL OF WOMENS STUDIES,114,0.228,0.000290,0.160
533,Zeitschrifte fur Familienforschung-Journal of Family Research,162,0.222,0.000130,0.113
534,NEGOTIATION JOURNAL,455,0.214,0.000260,0.147
535,Andamios,108,0.200,0.000080,0.035
535,JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK,229,0.200,0.000230,0.130
537,Feministische Studien,30,0.194,0.000060,0.046
538,Telos,88,0.183,0.000090,0.036
539,Anthropological Notebooks,113,0.182,0.000140,0.100
540,Papeles de Poblacion,206,0.167,0.000220,0.107
541,ANTHROPOS,327,0.157,0.000040,0.027
542,Tempo Social,163,0.155,0.000080,0.045
543,SCIENCES SOCIALES ET SANTE,143,0.154,0.000050,0.050
544,INTERDISCIPLINARY SCIENCE REVIEWS,306,0.140,0.000150,0.099
545,Studies in Symbolic Interaction,120,0.132,0.000110,0.083
546,TRAMES-Journal of the Humanities and Social Sciences,119,0.109,0.000090,0.068
547,SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG UND PRAXIS,210,0.095,0.000170,0.125
548,Ljetopis Socijalnog Rada,46,0.093,0.000040,0.030
549,ZEITSCHRIFT FUR ETHNOLOGIE,116,0.038,0.000090,0.110
550,BMJ Sexual & Reproductive Health,31,Not Available,0.000010,Not Available
Copyright © 2019 Clarivate Analytics,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,
