"Journal Data Filtered By:  Selected JCR Year: 2018 Selected Editions: SCIE,SSCI Selected Categories: 'HEALTH CARE SCIENCES & SERVICES','HEALTH POLICY & SERVICES','INFECTIOUS DISEASES','MEDICAL ETHICS','MEDICAL INFORMATICS','MEDICINE, LEGAL','NURSING','NUTRITION & DIETETICS','PARASITOLOGY','PSYCHOLOGY, PSYCHOANALYSIS','PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH','REHABILITATION','SOCIAL SCIENCES, BIOMEDICAL','SPORT SCIENCES','SUBSTANCE ABUSE','TROPICAL MEDICINE' Selected Category Scheme: WoS",,,,,
Rank,Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score,Article Influence Score
347,Worldviews on Evidence-Based Nursing,"1,240",2.500,0.001930,0.697
347,Worldviews on Evidence-Based Nursing,"1,240",2.500,0.001930,0.697
349,European Journal of Cardiovascular Nursing,"1,648",2.497,0.002480,0.589
349,European Journal of Cardiovascular Nursing,"1,648",2.497,0.002480,0.589
351,International Journal of Integrated Care,"1,137",2.489,0.002010,0.737
351,International Journal of Integrated Care,"1,137",2.489,0.002010,0.737
353,Bioscience of Microbiota Food and Health,224,2.488,0.000610,Not Available
353,QUALITY OF LIFE RESEARCH,"13,192",2.488,0.019030,0.986
353,QUALITY OF LIFE RESEARCH,"13,192",2.488,0.019030,0.986
356,Journal of Infection and Public Health,"1,449",2.487,0.003810,0.637
357,JOURNAL OF PALLIATIVE MEDICINE,"5,938",2.477,0.010540,0.902
358,International Journal for Equity in Health,"3,319",2.473,0.009780,0.961
359,JOURNAL OF RURAL HEALTH,"1,729",2.471,0.002630,0.856
359,JOURNAL OF RURAL HEALTH,"1,729",2.471,0.002630,0.856
361,Journal of Global Antimicrobial Resistance,962,2.469,0.002960,0.617
362,International Journal of Environmental Research and Public Health,"20,692",2.468,0.046800,0.715
362,International Journal of Environmental Research and Public Health,"20,692",2.468,0.046800,0.715
364,PARASITOLOGY,"9,524",2.456,0.009880,0.825
365,JOURNAL OF MICROBIOLOGY IMMUNOLOGY AND INFECTION,"2,163",2.455,0.003770,0.548
366,Journal of Genetic Counseling,"2,378",2.446,0.005100,0.705
367,NURSE EDUCATION TODAY,"7,378",2.442,0.008060,0.495
367,NURSE EDUCATION TODAY,"7,378",2.442,0.008060,0.495
369,JOURNAL OF SPORT & EXERCISE PSYCHOLOGY,"4,123",2.434,0.003150,1.003
370,International Journal of Mental Health Nursing,"1,957",2.433,0.002010,0.506
370,International Journal of Mental Health Nursing,"1,957",2.433,0.002010,0.506
372,Journal of Law and the Biosciences,253,2.431,0.001140,0.867
373,TROPICAL MEDICINE & INTERNATIONAL HEALTH,"7,938",2.423,0.012810,1.178
374,EUROPEAN JOURNAL OF CANCER CARE,"3,149",2.421,0.005390,0.724
374,EUROPEAN JOURNAL OF CANCER CARE,"3,149",2.421,0.005390,0.724
376,JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,"8,700",2.419,0.003640,1.838
377,JOURNAL OF MEDICAL SYSTEMS,"4,680",2.415,0.006220,0.518
378,GAIT & POSTURE,"14,352",2.414,0.017290,0.779
379,JOURNAL OF SAFETY RESEARCH,"3,508",2.401,0.004110,0.941
379,PSYCHOLOGY & HEALTH,"5,140",2.401,0.005150,0.923
381,Microbial Drug Resistance,"2,493",2.397,0.004440,0.660
382,STATISTICAL METHODS IN MEDICAL RESEARCH,"4,156",2.388,0.012220,1.937
383,Journal of Nursing Management,"3,660",2.386,0.004220,0.618
383,Journal of Nursing Management,"3,660",2.386,0.004220,0.618
385,European Journal of Sport Science,"2,844",2.376,0.006680,0.776
385,JOURNAL OF ADVANCED NURSING,"17,448",2.376,0.012040,0.742
385,JOURNAL OF ADVANCED NURSING,"17,448",2.376,0.012040,0.742
388,International Journal of Public Health,"2,917",2.373,0.006850,0.988
388,International Journal of Public Health,"2,917",2.373,0.006850,0.988
390,MEMORIAS DO INSTITUTO OSWALDO CRUZ,"6,644",2.368,0.007520,0.797
391,AIDS REVIEWS,647,2.357,0.001190,0.856
392,JOURNAL OF FLUENCY DISORDERS,"1,419",2.349,0.000870,0.611
392,JOURNAL OF FLUENCY DISORDERS,"1,419",2.349,0.000870,0.611
392,JOURNAL OF HUMAN LACTATION,"2,031",2.349,0.002870,0.572
395,International Journal of Transgenderism,752,2.345,0.000950,Not Available
395,International Journal of Transgenderism,752,2.345,0.000950,Not Available
397,Journal of Developmental Origins of Health and Disease,987,2.340,0.003060,0.747
398,ADDICTION RESEARCH & THEORY,"1,427",2.319,0.002210,0.614
399,Health and Quality of Life Outcomes,"8,070",2.318,0.012100,0.903
399,Health and Quality of Life Outcomes,"8,070",2.318,0.012100,0.903
401,PEDIATRIC INFECTIOUS DISEASE JOURNAL,"11,681",2.317,0.019480,0.882
402,AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE,"21,980",2.315,0.030080,1.013
403,DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE,"6,677",2.314,0.013070,0.777
404,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,"8,448",2.307,0.006080,0.909
405,ANTIVIRAL THERAPY,"2,764",2.305,0.004990,0.752
406,Journal of Health Services Research & Policy,"2,035",2.303,0.002050,0.806
407,CANCER CAUSES & CONTROL,"7,646",2.300,0.011000,0.992
408,Health Informatics Journal,691,2.297,0.001450,0.615
409,Reproductive Health,"2,813",2.295,0.008970,1.112
409,Reproductive Health,"2,813",2.295,0.008970,1.112
411,Clinical Simulation in Nursing,"1,229",2.286,0.001620,0.320
411,Clinical Simulation in Nursing,"1,229",2.286,0.001620,0.320
413,Journal of Geriatric Physical Therapy,846,2.283,0.001110,0.663
413,Risk Management and Healthcare Policy,416,2.283,0.001270,Not Available
413,Risk Management and Healthcare Policy,416,2.283,0.001270,Not Available
416,COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,"4,609",2.278,0.003410,0.818
417,PSYCHIATRIC REHABILITATION JOURNAL,"1,865",2.270,0.002980,0.880
417,SEXUALLY TRANSMITTED DISEASES,"5,473",2.270,0.009980,1.117
419,Journal of the Pediatric Infectious Diseases Society,942,2.269,0.004450,Not Available
420,JOURNAL OF ATHLETIC TRAINING,"6,250",2.253,0.006590,0.836
420,PSYCHIATRIC SERVICES,"10,947",2.253,0.015600,1.101
420,PSYCHIATRIC SERVICES,"10,947",2.253,0.015600,1.101
423,Physical Medicine and Rehabilitation Clinics of North America,"1,471",2.252,0.002120,0.643
424,JOURNAL OF OCCUPATIONAL REHABILITATION,"2,423",2.242,0.003190,0.801
425,ANNALS OF OCCUPATIONAL HYGIENE,"2,990",2.241,0.002630,0.552
425,Simulation in Healthcare-Journal of the Society for Simulation in Healthcare,"1,428",2.241,0.002380,0.670
427,AIDS Research and Therapy,813,2.240,0.002320,0.826
428,Translational Behavioral Medicine,"1,285",2.237,0.003970,1.016
428,Translational Behavioral Medicine,"1,285",2.237,0.003970,1.016
430,EUROPEAN JOURNAL OF PUBLIC HEALTH,"6,287",2.234,0.014130,1.052
430,EUROPEAN JOURNAL OF PUBLIC HEALTH,"6,287",2.234,0.014130,1.052
432,JOURNAL OF TELEMEDICINE AND TELECARE,"2,761",2.229,0.004020,0.786
433,Brazilian Journal of Infectious Diseases,"2,036",2.223,0.003680,0.561
434,PSYCHOLOGY PUBLIC POLICY AND LAW,"1,481",2.219,0.002180,0.908
435,Health Research Policy and Systems,"1,766",2.218,0.004380,0.876
436,INTERNATIONAL JOURNAL OF SPORT NUTRITION AND EXERCISE METABOLISM,"2,588",2.217,0.002550,0.590
437,TEACHING AND LEARNING IN MEDICINE,"1,246",2.216,0.002540,0.677
438,SOCIOLOGY OF HEALTH & ILLNESS,"4,543",2.211,0.005140,0.923
439,JOURNAL OF APPLIED SPORT PSYCHOLOGY,"1,923",2.203,0.001260,0.591
440,BIOLOGY OF SPORT,790,2.202,0.001410,0.423
441,JOURNAL OF MEDICAL ETHICS,"4,205",2.195,0.006850,0.676
441,JOURNAL OF MEDICAL ETHICS,"4,205",2.195,0.006850,0.676
443,Infectious Diseases,810,2.191,0.002690,0.580
444,HEALTH EDUCATION & BEHAVIOR,"3,987",2.190,0.004980,0.880
444,JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION,"2,023",2.190,0.002120,0.465
446,Economics & Human Biology,"1,555",2.183,0.003000,0.763
446,Economics & Human Biology,"1,555",2.183,0.003000,0.763
448,Pathogens and Disease,"1,517",2.182,0.005570,0.759
449,CLINICS IN SPORTS MEDICINE,"2,197",2.178,0.001860,0.580
450,ANNALI DELL ISTITUTO SUPERIORE DI SANITA,"1,035",2.172,0.001400,0.400
451,ANNALS OF DYSLEXIA,859,2.171,0.000690,0.669
452,European Journal of Health Economics,"2,028",2.169,0.005330,0.923
453,JOURNAL OF SPORT MANAGEMENT,"1,809",2.167,0.001210,0.444
454,Zoonoses and Public Health,"1,914",2.164,0.003960,0.791
455,MOLECULAR AND BIOCHEMICAL PARASITOLOGY,"5,984",2.158,0.003680,0.765
456,JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE,"3,864",2.154,0.005900,1.025
457,HUMAN NATURE-AN INTERDISCIPLINARY BIOSOCIAL PERSPECTIVE,"1,643",2.148,0.001980,1.128
458,Journal of Racial and Ethnic Health Disparities,771,2.147,0.002370,0.556
459,LIPIDS,"6,751",2.144,0.003520,0.476
460,INTERNATIONAL JOURNAL OF SPORTS MEDICINE,"8,112",2.132,0.007820,0.708
461,BIRTH-ISSUES IN PERINATAL CARE,"2,346",2.129,0.002130,0.775
461,BIRTH-ISSUES IN PERINATAL CARE,"2,346",2.129,0.002130,0.775
463,JOURNAL OF MEDICAL SCREENING,"1,251",2.125,0.002110,1.045
464,REPRODUCTIVE HEALTH MATTERS,"1,505",2.119,0.002040,0.816
465,Transplant Infectious Disease,"2,691",2.112,0.005570,0.622
466,AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV,"6,484",2.105,0.012550,0.770
467,European Journal of Physical and Rehabilitation Medicine,"1,780",2.101,0.003710,0.639
467,Substance Abuse Treatment Prevention and Policy,996,2.101,0.001970,0.671
469,SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE,"1,381",2.095,0.001810,0.632
470,INTERNATIONAL JOURNAL OF LEGAL MEDICINE,"4,040",2.094,0.006230,0.559
471,HIV CLINICAL TRIALS,659,2.089,0.001240,0.654
472,Population Health Management,837,2.086,0.002840,0.778
473,JOURNAL OF THE AMERICAN COLLEGE OF NUTRITION,"4,634",2.080,0.002410,0.553
474,Journal of Physical Activity & Health,"4,407",2.079,0.008350,0.682
474,Women and Birth,"1,264",2.079,0.002730,0.540
474,Women and Birth,"1,264",2.079,0.002730,0.540
477,Learning Disabilities Research & Practice,923,2.077,0.001000,0.826
478,HEALTH POLICY,"7,107",2.075,0.009910,0.896
478,HEALTH POLICY,"7,107",2.075,0.009910,0.896
478,International Journal for Parasitology-Parasites and Wildlife,669,2.075,0.002590,Not Available
478,STUDIES IN FAMILY PLANNING,"1,786",2.075,0.002550,1.628
482,BMC Medical Informatics and Decision Making,"3,578",2.067,0.008520,0.852
482,PARASITOLOGY RESEARCH,"12,447",2.067,0.017380,0.525
484,AMERICAN JOURNAL OF CRITICAL CARE,"2,449",2.063,0.002680,0.649
485,Health Care Management Science,"1,163",2.059,0.001360,0.652
486,Obesity Research & Clinical Practice,"1,152",2.056,0.003460,0.689
487,DISABILITY AND REHABILITATION,"9,482",2.054,0.012250,0.646
487,DISABILITY AND REHABILITATION,"9,482",2.054,0.012250,0.646
489,MIDWIFERY,"3,999",2.048,0.006390,0.571
489,MIDWIFERY,"3,999",2.048,0.006390,0.571
491,EPIDEMIOLOGY AND INFECTION,"9,191",2.047,0.017130,0.744
492,ALCOHOL,"2,906",2.039,0.003430,0.666
492,MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,"5,904",2.039,0.004370,0.494
492,PUBLIC HEALTH REPORTS,"5,705",2.039,0.008220,1.323
492,PUBLIC HEALTH REPORTS,"5,705",2.039,0.008220,1.323
496,Preventing Chronic Disease,"4,726",2.038,0.013620,1.139
496,Preventing Chronic Disease,"4,726",2.038,0.013620,1.139
498,Annals of Global Health,702,2.037,0.002600,0.799
499,RESEARCH QUARTERLY FOR EXERCISE AND SPORT,"4,150",2.032,0.002330,0.659
500,Frontiers in Public Health,"2,430",2.031,0.008610,Not Available
500,Frontiers in Public Health,"2,430",2.031,0.008610,Not Available
502,NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL,"5,428",2.029,0.004980,0.525
503,HEALTH ECONOMICS,"6,127",2.027,0.010350,1.265
503,HEALTH ECONOMICS,"6,127",2.027,0.010350,1.265
505,INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH,"4,098",2.025,0.004420,0.697
506,INTERNATIONAL JOURNAL OF TUBERCULOSIS AND LUNG DISEASE,"7,751",2.024,0.014010,0.890
507,CANCER NURSING,"3,340",2.022,0.004220,0.718
507,CANCER NURSING,"3,340",2.022,0.004220,0.718
509,JOURNAL OF MEDICINAL FOOD,"4,797",2.020,0.004400,0.412
509,NURSING RESEARCH,"3,940",2.020,0.002070,0.629
509,NURSING RESEARCH,"3,940",2.020,0.002070,0.629
512,PARASITOLOGY INTERNATIONAL,"2,678",2.017,0.004540,0.531
513,International Gambling Studies,734,2.016,0.001050,0.510
514,JOURNAL OF WOMENS HEALTH,"5,283",2.009,0.009660,1.043
514,JOURNAL OF WOMENS HEALTH,"5,283",2.009,0.009660,1.043
514,Journal of Psychiatric and Mental Health Nursing,"2,644",2.009,0.002460,0.441
514,Journal of Psychiatric and Mental Health Nursing,"2,644",2.009,0.002460,0.441
514,VETERINARY PARASITOLOGY,"15,379",2.009,0.015460,0.591
519,JOURNAL OF AGING AND HEALTH,"2,878",2.007,0.004100,0.856
520,PHYSICAL THERAPY IN SPORT,"1,363",2.000,0.002030,0.563
521,Telemedicine and e-Health,"3,252",1.996,0.006250,0.671
522,FORENSIC SCIENCE INTERNATIONAL,"13,842",1.990,0.013560,0.513
523,CLINICAL BIOMECHANICS,"8,724",1.977,0.008600,0.750
524,AMERICAN JOURNAL OF INFECTION CONTROL,"7,923",1.971,0.015310,0.697
525,Pathogens and Global Health,826,1.969,0.002810,0.841
526,REVISTA DE SAUDE PUBLICA,"4,507",1.968,0.005250,0.639
526,REVISTA DE SAUDE PUBLICA,"4,507",1.968,0.005250,0.639
528,Palliative & Supportive Care,"1,609",1.965,0.003390,0.596
529,Topics in Stroke Rehabilitation,"1,620",1.964,0.002100,0.517
530,SPORT EDUCATION AND SOCIETY,"1,694",1.962,0.001770,0.449
531,Health Economics Policy and Law,529,1.959,0.001140,0.787
532,Parasite,"1,530",1.958,0.002710,0.723
533,EUROPEAN ADDICTION RESEARCH,"1,146",1.957,0.002110,0.861
533,EUROPEAN ADDICTION RESEARCH,"1,146",1.957,0.002110,0.861
533,NURSING ETHICS,"2,162",1.957,0.002170,0.468
533,NURSING ETHICS,"2,162",1.957,0.002170,0.468
533,WOMENS HEALTH ISSUES,"2,157",1.957,0.005380,1.010
538,AMERICAN JOURNAL OF OCCUPATIONAL THERAPY,"4,281",1.952,0.003020,0.627
539,AMERICAN JOURNAL ON ADDICTIONS,"2,657",1.946,0.004530,0.772
540,Global Public Health,"1,598",1.943,0.004220,0.721
540,Journal of Nutrigenetics and Nutrigenomics,348,1.943,0.000640,0.512
542,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,"5,114",1.941,0.004760,0.735
543,VECTOR-BORNE AND ZOONOTIC DISEASES,"3,686",1.939,0.005990,0.703
544,BMC HEALTH SERVICES RESEARCH,"15,675",1.932,0.036760,0.844
545,HUMAN MOVEMENT SCIENCE,"4,836",1.928,0.006040,0.687
546,Surgical Infections,"2,018",1.921,0.004280,0.555
547,BIOMEDICAL AND ENVIRONMENTAL SCIENCES,"2,130",1.917,0.002660,0.528
548,Current Opinion in Supportive and Palliative Care,"1,052",1.916,0.002700,0.786
549,HEALTH PROMOTION INTERNATIONAL,"3,296",1.913,0.003790,0.661
549,HEALTH PROMOTION INTERNATIONAL,"3,296",1.913,0.003790,0.661
551,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,"3,308",1.911,0.004520,0.675
551,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,"3,308",1.911,0.004520,0.675
553,DIABETES EDUCATOR,"2,148",1.910,0.002630,0.688
553,Health Security,277,1.910,0.001100,0.622
555,AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,"5,505",1.908,0.005860,0.641
556,JOURNAL OF REHABILITATION MEDICINE,"5,154",1.907,0.005280,0.617
557,AMERICAN JOURNAL OF INDUSTRIAL MEDICINE,"5,681",1.902,0.006010,0.741
557,PM&R,"3,023",1.902,0.005970,0.614
559,SPINAL CORD,"5,874",1.898,0.005740,0.514
560,Journal of Family Nursing,777,1.891,0.000790,0.564
560,Journal of Family Nursing,777,1.891,0.000790,0.564
562,Tobacco Induced Diseases,526,1.889,0.001410,0.631
562,Tobacco Induced Diseases,526,1.889,0.001410,0.631
564,JOURNAL OF MEDICAL ECONOMICS,"1,985",1.885,0.005020,Not Available
565,Brazilian Journal of Physical Therapy,"1,472",1.879,0.001890,0.450
566,PHYSICIAN AND SPORTSMEDICINE,"1,317",1.874,0.001980,0.533
567,RESEARCH IN DEVELOPMENTAL DISABILITIES,"7,158",1.872,0.013310,0.660
568,Health Promotion and Chronic Disease Prevention in Canada-Research Policy and Practice,230,1.870,0.000710,0.607
569,JOURNAL OF PSYCHOACTIVE DRUGS,"1,848",1.865,0.002240,0.682
570,AIDS EDUCATION AND PREVENTION,"1,758",1.854,0.002330,0.857
571,EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY,"5,712",1.852,0.005660,0.443
572,STATISTICS IN MEDICINE,"24,925",1.847,0.034010,1.553
573,HEALTH COMMUNICATION,"3,135",1.846,0.005470,0.646
574,HEART & LUNG,"2,445",1.840,0.003050,0.572
575,JOURNAL OF HEALTH POLITICS POLICY AND LAW,"1,085",1.839,0.002260,0.749
575,JOURNAL OF HEALTH POLITICS POLICY AND LAW,"1,085",1.839,0.002260,0.749
577,HealthCare-The Journal of Delivery Science and Innovation,394,1.833,0.002570,Not Available
578,INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,"4,709",1.829,0.004560,0.712
578,INTERNATIONAL JOURNAL FOR QUALITY IN HEALTH CARE,"4,709",1.829,0.004560,0.712
578,JOURNAL OF PROFESSIONAL NURSING,"1,586",1.829,0.001550,0.382
578,JOURNAL OF PROFESSIONAL NURSING,"1,586",1.829,0.001550,0.382
582,Expert Review of Pharmacoeconomics & Outcomes Research,"1,645",1.828,0.003130,0.644
582,Expert Review of Pharmacoeconomics & Outcomes Research,"1,645",1.828,0.003130,0.644
582,JOURNAL OF HEALTH POPULATION AND NUTRITION,"1,861",1.828,0.002210,0.565
585,JOURNAL OF ORTHOPAEDIC TRAUMA,"8,529",1.826,0.009350,0.658
586,Therapeutics and Clinical Risk Management,"2,823",1.824,0.005000,0.502
587,JOURNAL OF FAMILY PLANNING AND REPRODUCTIVE HEALTH CARE,671,1.821,0.001440,0.555
588,QUEST,"1,398",1.819,0.001070,0.480
589,Global Health Action,"2,913",1.817,0.010110,0.853
589,Global Health Action,"2,913",1.817,0.010110,0.853
591,Forensic Science Medicine and Pathology,973,1.815,0.001990,0.494
592,AIDS RESEARCH AND HUMAN RETROVIRUSES,"4,009",1.805,0.007770,0.635
593,JOURNAL OF OCCUPATIONAL HEALTH,"3,087",1.800,0.002040,0.482
594,Research in Autism Spectrum Disorders,"3,161",1.799,0.005960,0.719
595,JOURNAL OF AGING AND PHYSICAL ACTIVITY,"1,752",1.795,0.002720,0.632
595,RESEARCH AND PRACTICE FOR PERSONS WITH SEVERE DISABILITIES,616,1.795,0.001020,0.793
597,Games for Health Journal,643,1.782,0.001500,0.459
598,AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,"6,073",1.777,0.004310,0.878
599,JOURNAL OF TEACHING IN PHYSICAL EDUCATION,"1,413",1.775,0.000970,0.417
600,Journal of Sports Science and Medicine,"3,257",1.774,0.004200,0.639
601,Asian Pacific Journal of Tropical Medicine,"2,819",1.772,0.004650,0.331
601,Journal of Interprofessional Care,"2,977",1.772,0.003770,0.501
601,Journal of Interprofessional Care,"2,977",1.772,0.003770,0.501
604,JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES,"2,212",1.769,0.002310,0.596
605,Journal of School Nursing,830,1.768,0.001220,0.438
605,Journal of School Nursing,830,1.768,0.001220,0.438
607,KNEE,"4,176",1.762,0.007630,0.659
608,SCANDINAVIAN JOURNAL OF PUBLIC HEALTH,"5,128",1.761,0.004670,0.577
608,SCANDINAVIAN JOURNAL OF PUBLIC HEALTH,"5,128",1.761,0.004670,0.577
610,JOURNAL OF CLINICAL NURSING,"10,922",1.757,0.012270,0.500
610,JOURNAL OF CLINICAL NURSING,"10,922",1.757,0.012270,0.500
612,JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,"5,533",1.753,0.005230,0.586
613,INTERNATIONAL JOURNAL OF HEALTH SERVICES,"1,471",1.750,0.001600,0.553
613,INTERNATIONAL JOURNAL OF HEALTH SERVICES,"1,471",1.750,0.001600,0.553
615,JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH,"7,768",1.749,0.007460,0.634
615,JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH,"7,768",1.749,0.007460,0.634
617,CULTURE HEALTH & SEXUALITY,"2,321",1.746,0.004620,0.714
618,Asia-Pacific Journal of Public Health,"1,561",1.743,0.003270,0.375
618,Asia-Pacific Journal of Public Health,"1,561",1.743,0.003270,0.375
620,AJIDD-American Journal on Intellectual and Developmental Disabilities,940,1.742,0.001690,0.754
620,Health Information Management Journal,320,1.742,0.000390,0.426
620,Health Information Management Journal,320,1.742,0.000390,0.426
623,MATERNAL AND CHILD HEALTH JOURNAL,"5,766",1.736,0.014240,0.802
624,JOURNAL OF MUSIC THERAPY,810,1.735,0.000400,0.376
625,HASTINGS CENTER REPORT,"1,531",1.728,0.002820,0.757
625,HASTINGS CENTER REPORT,"1,531",1.728,0.002820,0.757
627,Musculoskeletal Science and Practice,219,1.725,0.000470,0.351
628,EXPERIMENTAL PARASITOLOGY,"5,808",1.719,0.005750,0.461
629,Nutrition Research and Practice,"1,331",1.714,0.001900,0.364
629,Sports Biomechanics,889,1.714,0.001360,0.549
631,JOURNAL OF ADDICTIVE DISEASES,"1,083",1.712,0.001440,0.649
632,PEDIATRIC EXERCISE SCIENCE,"1,874",1.707,0.002020,0.520
633,AMERICAN JOURNAL OF MANAGED CARE,"4,414",1.706,0.009740,0.852
633,AMERICAN JOURNAL OF MANAGED CARE,"4,414",1.706,0.009740,0.852
635,European Journal of Oncology Nursing,"2,336",1.697,0.004190,0.626
635,European Journal of Oncology Nursing,"2,336",1.697,0.004190,0.626
637,PUBLIC HEALTH,"4,861",1.696,0.008710,0.591
637,PUBLIC HEALTH,"4,861",1.696,0.008710,0.591
639,JOURNAL OF CANCER EDUCATION,"2,007",1.690,0.003670,0.477
640,ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA,"1,533",1.685,0.001970,0.332
641,RESEARCH IN NURSING & HEALTH,"4,531",1.678,0.002050,0.685
641,RESEARCH IN NURSING & HEALTH,"4,531",1.678,0.002050,0.685
643,Cost Effectiveness and Resource Allocation,597,1.676,0.000790,Not Available
644,JOURNAL OF PUBLIC HEALTH POLICY,"1,076",1.675,0.001530,0.659
644,JOURNAL OF PUBLIC HEALTH POLICY,"1,076",1.675,0.001530,0.659
644,SCIENCE & JUSTICE,"1,153",1.675,0.001930,0.478
647,Journal of Pediatric Oncology Nursing,"1,144",1.670,0.001350,0.527
647,Journal of Pediatric Oncology Nursing,"1,144",1.670,0.001350,0.527
649,BIOETHICS,"1,567",1.665,0.002710,0.579
649,BIOETHICS,"1,567",1.665,0.002710,0.579
649,BRAIN INJURY,"6,229",1.665,0.007820,0.619
649,BRAIN INJURY,"6,229",1.665,0.007820,0.619
649,Nurse Education in Practice,"2,008",1.665,0.002860,0.380
649,Nurse Education in Practice,"2,008",1.665,0.002860,0.380
655,International Health,754,1.664,0.002520,0.759
655,International Health,754,1.664,0.002520,0.759
657,Israel Journal of Health Policy Research,338,1.662,0.000970,0.478
658,BMC International Health and Human Rights,958,1.656,0.002080,0.939
658,Gaceta Sanitaria,"1,794",1.656,0.002380,0.463
658,Gaceta Sanitaria,"1,794",1.656,0.002380,0.463
661,American Journal of Hospice & Palliative Medicine,"2,016",1.655,0.003710,0.454
662,Intensive and Critical Care Nursing,"1,396",1.652,0.001360,0.383
662,Intensive and Critical Care Nursing,"1,396",1.652,0.001360,0.383
664,Endocrinologia y Nutricion,581,1.649,0.000970,0.317
665,JOURNAL OF PUBLIC HEALTH,"2,846",1.648,0.005510,0.756
665,JOURNAL OF PUBLIC HEALTH,"2,846",1.648,0.005510,0.756
667,JOURNAL OF MIDWIFERY & WOMENS HEALTH,"1,905",1.644,0.002620,0.558
667,JOURNAL OF MIDWIFERY & WOMENS HEALTH,"1,905",1.644,0.002620,0.558
669,SCANDINAVIAN JOURNAL OF CARING SCIENCES,"2,854",1.642,0.002730,0.416
670,Nursing in Critical Care,842,1.639,0.000910,0.394
670,Nursing in Critical Care,842,1.639,0.000910,0.394
672,TOXICOLOGY AND INDUSTRIAL HEALTH,"2,327",1.635,0.002430,0.276
673,Journal of Wound Ostomy and Continence Nursing,"1,389",1.627,0.001670,0.367
673,Journal of Wound Ostomy and Continence Nursing,"1,389",1.627,0.001670,0.367
675,REVIEWS ON ENVIRONMENTAL HEALTH,"1,039",1.616,0.001100,Not Available
676,DISABILITY & SOCIETY,"2,522",1.613,0.002460,0.409
677,Accountability in Research-Policies and Quality Assurance,394,1.609,0.000710,0.508
678,EVALUATION & THE HEALTH PROFESSIONS,"1,209",1.604,0.001670,0.901
678,EVALUATION & THE HEALTH PROFESSIONS,"1,209",1.604,0.001670,0.901
680,Psychology Health & Medicine,"2,240",1.603,0.003550,0.527
680,Psychology Health & Medicine,"2,240",1.603,0.003550,0.527
682,JOURNAL OF CHEMOTHERAPY,"1,445",1.599,0.001680,0.388
683,BMC Womens Health,"1,871",1.592,0.004660,0.668
683,Journal of Bioethical Inquiry,577,1.592,0.001470,0.435
683,Journal of Bioethical Inquiry,577,1.592,0.001470,0.435
686,Health Sociology Review,529,1.591,0.000680,0.417
686,JOURNAL OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,"6,821",1.591,0.007910,0.583
688,ANNALS OF HUMAN BIOLOGY,"2,302",1.588,0.002970,0.583
688,ANNALS OF HUMAN BIOLOGY,"2,302",1.588,0.002970,0.583
690,Asian Pacific Journal of Tropical Biomedicine,"2,922",1.587,0.004230,Not Available
691,Mediterranean Journal of Hematology and Infectious Diseases,746,1.586,0.001710,Not Available
692,Intellectual and Developmental Disabilities,952,1.582,0.001620,0.717
692,Journal of Immigrant and Minority Health,"2,694",1.582,0.006400,0.547
694,Medical Law Review,331,1.577,0.000630,0.386
695,HEALTH & SOCIAL CARE IN THE COMMUNITY,"2,463",1.573,0.003390,0.573
696,JOURNAL OF COMMUNITY HEALTH,"2,864",1.572,0.006190,0.602
697,AMERICAN JOURNAL OF MEDICAL QUALITY,"1,397",1.570,0.003130,0.650
698,DYSLEXIA,842,1.568,0.000860,0.653
698,Environmental Health and Preventive Medicine,"1,172",1.568,0.001630,0.386
